frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.934,0.704,0.449,0.021,0.124,-0.015,0.492,0.004,-0.024,-0.105,0.006,0.076,-0.066,0.024,-0.041
2,0.033,0.936,0.701,0.453,0.051,0.160,-0.009,0.285,-0.007,-0.028,-0.111,0.006,0.087,-0.062,0.013,-0.030
3,0.067,0.934,0.686,0.455,0.063,0.056,0.013,0.019,-0.010,-0.013,-0.076,-0.030,0.109,-0.050,0.002,0.010
4,0.100,0.931,0.649,0.461,0.044,-0.002,-0.014,-0.005,-0.029,0.001,-0.060,-0.013,0.080,-0.045,0.061,0.054
5,0.133,0.929,0.645,0.461,0.019,-0.009,-0.035,-0.019,-0.009,0.024,-0.057,0.015,0.079,-0.045,0.041,0.013
6,0.167,0.925,0.659,0.458,0.058,0.009,0.018,-0.007,-0.002,0.058,-0.058,-0.006,0.097,-0.033,-0.039,0.041
7,0.200,0.923,0.675,0.450,0.229,0.199,0.003,-0.008,-0.020,-0.004,-0.083,-0.037,0.108,-0.050,-0.022,0.005
8,0.233,0.919,0.691,0.448,0.152,0.090,-0.016,0.020,-0.014,0.010,-0.083,-0.006,0.080,-0.061,0.023,-0.038
9,0.267,0.935,0.702,0.450,0.107,0.116,-0.010,0.156,0.000,0.010,-0.091,0.032,0.102,-0.036,0.034,-0.080
10,0.300,0.938,0.704,0.454,0.075,0.169,-0.036,0.540,0.011,0.010,-0.098,0.023,0.083,-0.066,0.011,-0.060
11,0.333,0.938,0.704,0.453,0.049,0.166,-0.040,0.667,0.021,0.011,-0.110,0.030,0.094,-0.086,0.019,-0.054
12,0.367,0.940,0.705,0.453,0.151,0.373,-0.037,0.760,-0.007,0.020,-0.115,0.016,0.129,-0.089,0.035,-0.053
13,0.400,0.946,0.713,0.463,0.074,0.232,-0.003,0.566,0.008,-0.003,-0.143,0.044,0.117,-0.076,0.022,-0.064
14,0.433,0.943,0.705,0.462,0.041,0.222,-0.039,0.764,0.008,-0.006,-0.143,0.045,0.133,-0.085,0.015,-0.047
15,0.467,0.941,0.709,0.466,0.029,0.136,-0.040,0.924,0.009,-0.008,-0.155,0.057,0.161,-0.087,-0.003,-0.063
16,0.500,0.943,0.705,0.470,0.048,0.149,-0.046,1.032,0.020,-0.001,-0.145,0.072,0.161,-0.084,0.004,-0.071
17,0.533,0.940,0.706,0.478,0.061,0.169,-0.041,1.112,-0.012,0.001,-0.121,0.043,0.139,-0.081,0.024,-0.043
18,0.567,0.944,0.706,0.484,0.060,0.196,-0.027,0.992,-0.017,0.012,-0.120,0.049,0.112,-0.069,0.027,-0.053
19,0.600,0.951,0.713,0.490,0.030,0.139,-0.030,1.000,0.003,0.019,-0.110,0.047,0.117,-0.066,0.022,-0.060
20,0.633,0.954,0.712,0.492,0.039,0.193,-0.057,0.889,-0.004,0.010,-0.104,0.050,0.116,-0.079,0.021,-0.042
21,0.667,0.950,0.714,0.493,0.055,0.123,-0.045,0.572,-0.008,0.025,-0.093,0.051,0.081,-0.069,0.030,-0.057
22,0.700,0.950,0.721,0.493,0.060,0.121,-0.047,0.823,0.012,0.012,-0.101,0.055,0.098,-0.091,0.036,-0.050
23,0.733,0.951,0.724,0.489,0.049,0.109,-0.047,0.954,-0.014,0.014,-0.108,0.027,0.102,-0.106,0.031,-0.047
24,0.767,0.953,0.722,0.479,0.052,0.144,-0.046,0.939,-0.019,0.015,-0.125,0.034,0.103,-0.097,0.038,-0.030
25,0.800,0.952,0.727,0.481,0.070,0.151,-0.073,0.864,0.025,0.006,-0.108,0.037,0.096,-0.104,0.051,-0.022
26,0.833,0.951,0.727,0.486,0.061,0.154,-0.087,0.878,0.011,0.003,-0.115,0.037,0.064,-0.094,0.042,-0.029
27,0.867,0.956,0.728,0.485,0.123,0.154,-0.094,1.011,0.015,-0.004,-0.094,0.039,0.085,-0.106,0.028,-0.033
28,0.900,0.959,0.731,0.481,0.155,0.229,-0.074,1.083,0.002,0.012,-0.098,0.029,0.116,-0.128,0.026,-0.003
29,0.933,0.966,0.719,0.483,0.132,0.179,-0.055,0.888,-0.009,-0.003,-0.092,0.020,0.104,-0.092,0.017,-0.018
30,0.967,0.971,0.719,0.480,0.085,0.170,-0.058,0.906,-0.012,-0.004,-0.091,0.032,0.105,-0.087,0.034,-0.013
31,1.000,0.964,0.719,0.484,0.090,0.240,-0.067,0.863,-0.028,0.002,-0.101,0.035,0.099,-0.077,0.043,0.012
32,1.033,0.963,0.725,0.502,0.086,0.242,-0.070,0.897,-0.046,0.000,-0.067,0.013,0.117,-0.072,0.039,-0.016
33,1.067,0.967,0.716,0.506,0.103,0.192,-0.057,0.777,-0.024,0.005,-0.080,0.022,0.108,-0.050,0.031,-0.027
34,1.100,0.966,0.726,0.501,0.063,0.103,-0.031,0.564,-0.012,0.017,-0.089,0.025,0.094,-0.034,0.037,-0.029
35,1.133,0.967,0.723,0.497,0.032,0.163,-0.046,0.697,-0.031,-0.009,-0.113,0.031,0.121,-0.049,0.035,-0.032
36,1.167,0.962,0.725,0.497,0.018,0.133,-0.033,0.780,-0.019,-0.009,-0.087,0.029,0.115,-0.035,0.056,-0.010
37,1.200,0.966,0.723,0.497,0.016,0.108,-0.022,0.710,-0.023,-0.007,-0.104,0.033,0.098,-0.023,0.067,-0.014
38,1.233,0.971,0.725,0.502,0.034,0.077,-0.023,0.719,-0.021,-0.012,-0.091,0.027,0.107,-0.026,0.063,-0.029
39,1.267,0.971,0.724,0.502,0.054,0.117,-0.051,0.702,-0.013,-0.016,-0.101,0.032,0.107,-0.032,0.053,-0.034
40,1.300,0.972,0.720,0.503,0.048,0.066,-0.042,0.458,-0.008,-0.006,-0.104,0.026,0.110,-0.020,0.040,-0.044
41,1.333,0.973,0.721,0.504,0.017,0.079,-0.046,0.521,-0.017,-0.014,-0.103,0.036,0.116,-0.011,0.046,-0.028
42,1.367,0.976,0.720,0.504,0.011,0.032,-0.020,0.509,-0.016,0.001,-0.095,0.032,0.105,0.000,0.040,-0.040
43,1.400,0.975,0.728,0.506,0.038,0.075,-0.021,0.572,-0.020,-0.005,-0.098,0.021,0.108,-0.019,0.040,-0.043
44,1.433,0.973,0.727,0.510,0.020,0.069,-0.049,0.717,-0.026,-0.031,-0.088,0.020,0.136,-0.037,0.026,-0.050
