frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.87,0.73,0.48,0.22,0.12,0.37,0.08,0.02,0.03,-0.02,0.22,-0.28,-0.08,3.21,4.08
2,0.033,0.86,0.73,0.49,0.24,0.07,0.48,0.10,0.04,0.03,-0.03,0.26,-0.26,-0.08,3.20,4.16
3,0.067,0.90,0.73,0.49,0.21,0.08,0.43,0.15,0.04,-0.02,-0.07,0.21,-0.15,-0.06,3.48,4.31
4,0.100,0.88,0.72,0.51,0.24,0.11,0.49,0.22,0.06,0.08,-0.10,0.23,-0.10,-0.08,3.48,4.40
5,0.133,0.87,0.68,0.51,0.18,0.08,0.50,0.15,0.04,0.03,-0.16,0.12,-0.17,0.02,3.33,4.37
6,0.167,0.87,0.69,0.52,0.22,0.08,0.56,0.19,0.08,0.03,-0.07,0.19,-0.24,-0.01,3.41,4.33
7,0.200,0.87,0.66,0.52,0.21,0.09,0.69,0.18,0.08,0.06,-0.10,0.24,-0.18,-0.04,3.48,4.33
8,0.233,0.89,0.69,0.53,0.18,0.12,0.69,0.15,0.06,0.10,-0.03,0.26,-0.20,-0.00,3.53,4.28
9,0.267,0.89,0.69,0.53,0.21,0.12,0.69,0.16,0.05,0.09,-0.06,0.23,-0.20,0.01,3.53,4.29
10,0.300,0.89,0.72,0.53,0.28,0.12,0.62,0.18,0.10,0.09,-0.03,0.36,-0.18,-0.07,3.56,4.40
11,0.333,0.88,0.73,0.51,0.25,0.14,0.69,0.16,-0.02,0.09,-0.09,0.27,-0.14,-0.13,3.62,4.46
12,0.367,0.86,0.73,0.51,0.24,0.08,0.59,0.20,0.00,0.08,-0.14,0.28,-0.13,-0.14,3.53,4.44
13,0.400,0.86,0.74,0.51,0.21,0.07,0.54,0.26,-0.05,0.07,-0.14,0.61,-0.08,-0.05,3.30,4.67
14,0.433,0.88,0.74,0.52,0.23,0.04,0.64,0.20,0.03,0.08,-0.19,0.27,-0.16,-0.11,3.44,4.54
15,0.467,0.87,0.75,0.53,0.21,0.04,0.54,0.20,-0.03,0.07,-0.17,0.26,-0.15,-0.03,3.45,4.43
16,0.500,0.87,0.76,0.54,0.17,0.04,0.50,0.20,-0.06,0.06,-0.17,0.35,-0.21,-0.02,3.26,4.47
17,0.533,0.87,0.75,0.55,0.19,0.07,0.46,0.24,-0.15,0.03,-0.24,0.26,-0.12,-0.03,2.85,4.38
18,0.567,0.87,0.74,0.55,0.20,0.09,0.57,0.24,-0.11,0.07,-0.21,0.26,-0.10,-0.02,3.13,4.49
19,0.600,0.87,0.74,0.55,0.22,0.11,0.63,0.23,-0.03,0.09,-0.21,0.21,-0.16,-0.08,3.40,4.35
20,0.633,0.87,0.74,0.54,0.25,0.12,0.61,0.22,-0.05,0.12,-0.14,0.20,-0.14,-0.11,3.45,4.27
21,0.667,0.87,0.74,0.55,0.20,0.12,0.73,0.24,-0.07,0.12,-0.25,0.15,-0.18,-0.05,3.42,4.44
22,0.700,0.86,0.74,0.55,0.24,0.12,0.56,0.25,-0.12,0.10,-0.23,0.16,-0.14,-0.01,3.38,4.52
23,0.733,0.87,0.74,0.54,0.18,0.13,0.59,0.25,-0.17,0.03,-0.25,0.16,-0.10,-0.00,3.03,4.52
24,0.767,0.87,0.74,0.54,0.25,0.11,0.60,0.20,-0.07,0.08,-0.14,0.19,-0.13,-0.06,3.45,4.41
25,0.800,0.88,0.74,0.54,0.24,0.14,0.65,0.24,-0.06,0.09,-0.18,0.19,-0.21,-0.04,3.41,4.53
26,0.833,0.88,0.74,0.53,0.24,0.11,0.61,0.22,-0.16,0.11,-0.26,0.18,-0.12,-0.04,3.47,4.67
27,0.867,0.88,0.75,0.53,0.25,0.14,0.64,0.27,-0.10,0.13,-0.11,0.20,-0.14,-0.05,3.42,4.56
28,0.900,0.89,0.74,0.54,0.27,0.14,0.64,0.23,-0.09,0.14,-0.15,0.25,-0.05,-0.06,3.53,4.52
29,0.933,0.90,0.75,0.53,0.26,0.14,0.62,0.22,-0.16,0.09,-0.10,0.22,-0.01,-0.02,3.41,4.62
30,0.967,0.89,0.75,0.53,0.21,0.12,0.66,0.20,-0.13,0.13,-0.06,0.20,-0.06,-0.06,3.38,4.53
31,1.000,0.88,0.74,0.53,0.22,0.12,0.67,0.22,-0.09,0.10,-0.10,0.18,-0.05,-0.08,3.34,4.53
32,1.033,0.88,0.75,0.53,0.22,0.08,0.61,0.20,-0.16,0.12,-0.12,0.17,-0.10,-0.04,3.38,4.68
33,1.067,0.86,0.73,0.52,0.31,0.12,0.79,0.23,-0.01,0.15,-0.07,0.20,-0.11,-0.12,3.41,4.34
34,1.100,0.86,0.73,0.52,0.33,0.13,0.64,0.23,-0.04,0.15,-0.10,0.25,-0.04,-0.07,3.42,4.37
35,1.133,0.87,0.74,0.51,0.28,0.07,0.74,0.25,0.00,0.18,-0.05,0.26,-0.09,-0.14,3.47,4.37
