frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.916,0.900,0.899,0.239,-0.161,0.542,0.200,0.427,-0.115,0.199,0.120,0.483,-0.086,0.231,-0.073
2,0.033,0.896,0.923,0.889,0.163,-0.184,0.261,0.068,0.556,-0.199,0.244,0.163,0.484,-0.159,0.359,0.007
3,0.067,0.912,0.917,0.899,0.230,-0.068,0.342,0.125,0.705,-0.045,0.173,0.153,0.423,-0.108,0.467,0.012
4,0.100,0.903,0.909,0.894,0.219,-0.065,0.316,0.109,0.616,-0.062,0.133,0.192,0.400,-0.103,0.432,0.006
5,0.133,0.900,0.910,0.898,0.218,0.017,0.305,0.080,0.607,-0.107,0.216,0.224,0.336,-0.076,0.329,-0.008
6,0.167,0.900,0.908,0.895,0.182,0.010,0.242,0.098,0.658,-0.076,0.175,0.262,0.360,-0.080,0.281,0.034
7,0.200,0.903,0.907,0.899,0.226,0.026,0.405,0.104,0.638,-0.112,0.114,0.149,0.315,-0.123,0.279,0.011
8,0.233,0.906,0.906,0.899,0.234,0.023,0.332,0.105,0.608,-0.139,0.058,0.114,0.312,-0.082,0.316,-0.017
9,0.267,0.903,0.891,0.900,0.238,0.009,0.295,0.136,0.620,-0.144,0.098,0.176,0.380,-0.120,0.352,0.017
10,0.300,0.902,0.907,0.894,0.288,-0.061,0.484,0.171,0.521,-0.159,0.107,0.181,0.334,-0.119,0.527,-0.046
11,0.333,0.902,0.902,0.897,0.253,-0.021,0.346,0.127,0.575,-0.101,0.065,0.076,0.337,-0.128,0.385,-0.023
12,0.367,0.898,0.899,0.894,0.277,-0.043,0.409,0.160,0.524,-0.132,0.069,0.163,0.342,-0.143,0.550,-0.016
13,0.400,0.891,0.910,0.902,0.221,-0.068,0.555,0.049,0.573,-0.123,0.061,0.113,0.286,-0.113,0.649,0.020
14,0.433,0.892,0.885,0.897,0.222,-0.052,0.579,0.032,0.535,-0.072,0.052,0.095,0.243,-0.129,0.665,0.021
15,0.467,0.896,0.903,0.901,0.229,-0.070,0.542,0.057,0.554,-0.107,0.079,0.043,0.272,-0.121,0.642,0.034
16,0.500,0.889,0.913,0.902,0.209,-0.019,0.608,0.056,0.497,-0.115,0.002,0.089,0.270,-0.141,0.642,0.042
17,0.533,0.902,0.901,0.902,0.155,-0.009,0.465,0.068,0.520,-0.072,0.141,0.003,0.260,-0.088,0.544,0.021
18,0.567,0.894,0.913,0.901,0.134,-0.016,0.383,0.079,0.480,-0.092,0.127,-0.017,0.198,-0.099,0.520,-0.010
19,0.600,0.893,0.921,0.902,0.147,-0.018,0.482,0.061,0.417,-0.075,0.094,0.070,0.214,-0.146,0.486,0.007
20,0.633,0.901,0.904,0.898,0.157,-0.044,0.492,0.097,0.360,-0.068,0.081,-0.042,0.209,-0.149,0.429,-0.050
21,0.667,0.886,0.921,0.894,0.169,-0.125,0.542,0.104,0.258,-0.095,0.127,0.052,0.177,-0.199,0.315,-0.044
22,0.700,0.920,0.888,0.880,0.132,-0.109,0.679,0.045,0.307,-0.145,0.123,0.104,0.200,-0.166,0.359,-0.062
23,0.733,0.920,0.887,0.882,0.163,-0.161,0.575,0.058,0.231,-0.175,0.061,0.308,0.309,-0.193,0.402,-0.199
24,0.767,0.941,0.879,0.863,0.087,-0.171,0.560,0.011,0.141,-0.197,-0.013,0.221,0.270,-0.077,0.655,-0.090
25,0.800,0.935,0.840,0.858,0.106,-0.135,0.456,0.013,0.177,-0.109,-0.019,0.255,0.324,-0.050,0.540,-0.069
26,0.833,0.940,0.822,0.844,0.098,-0.137,0.476,0.011,0.150,-0.105,-0.077,0.238,0.230,-0.011,0.499,-0.089
27,0.867,0.936,0.817,0.842,0.106,-0.164,0.461,0.023,0.048,-0.064,-0.060,0.135,0.298,-0.025,0.613,-0.008
28,0.900,0.943,0.804,0.831,0.135,-0.082,0.372,0.013,0.077,-0.031,-0.107,0.070,0.273,-0.063,0.844,-0.014
