frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.96,0.70,0.50,0.10,0.08,0.06,-0.02,0.04,0.01,-0.05,0.43,0.26,-0.04,0.07,0.07
2,0.033,0.96,0.69,0.47,0.08,0.07,0.08,-0.02,0.03,0.00,-0.04,0.48,0.19,0.03,0.09,0.05
3,0.067,0.96,0.67,0.45,0.10,0.08,0.04,-0.02,0.02,0.01,-0.06,0.51,0.20,-0.00,0.11,0.05
4,0.100,0.95,0.68,0.44,0.07,0.04,0.03,-0.01,0.01,0.02,-0.01,0.52,0.22,0.06,0.11,0.06
5,0.133,0.95,0.68,0.44,0.06,0.04,0.03,-0.01,0.02,0.02,-0.02,0.48,0.21,0.07,0.12,0.06
6,0.167,0.94,0.69,0.42,0.04,0.01,0.03,0.00,-0.01,0.02,-0.03,0.36,0.19,0.03,0.11,-0.00
7,0.200,0.93,0.68,0.41,0.01,0.00,0.02,-0.01,-0.01,0.00,0.00,0.61,0.31,0.03,0.09,0.03
8,0.233,0.93,0.69,0.39,0.05,-0.02,0.03,-0.03,-0.02,0.01,0.01,0.30,0.24,0.05,0.11,0.07
9,0.267,0.93,0.70,0.38,0.08,-0.03,0.05,-0.01,-0.01,-0.00,-0.00,0.16,0.24,0.06,0.06,0.04
10,0.300,0.93,0.70,0.36,0.09,-0.03,0.07,-0.02,0.05,0.01,0.01,0.17,0.25,0.02,0.03,0.06
11,0.333,0.93,0.69,0.36,0.10,0.00,0.06,-0.01,0.04,0.02,-0.01,0.07,0.17,0.05,0.03,0.01
12,0.367,0.92,0.70,0.35,0.12,-0.00,0.04,-0.01,0.03,0.04,-0.02,0.06,0.15,0.03,0.01,-0.01
13,0.400,0.93,0.70,0.33,0.13,-0.01,0.01,-0.04,0.02,0.03,-0.01,0.04,0.04,0.00,0.05,0.04
14,0.433,0.93,0.70,0.31,0.09,-0.03,0.02,-0.02,0.03,0.05,0.01,0.03,0.05,0.01,0.05,0.04
15,0.467,0.94,0.70,0.31,0.12,-0.01,0.06,-0.02,0.07,0.08,0.02,0.02,0.04,-0.02,0.02,0.01
16,0.500,0.93,0.72,0.31,0.13,0.04,0.04,-0.04,0.07,0.09,0.04,0.00,0.04,0.02,0.01,-0.00
17,0.533,0.93,0.72,0.31,0.12,0.02,0.03,-0.04,0.08,0.09,0.05,0.00,0.04,0.02,0.02,0.01
18,0.567,0.92,0.69,0.31,0.13,0.04,0.06,-0.08,0.08,0.07,0.04,0.02,0.04,0.07,0.00,-0.02
19,0.600,0.93,0.67,0.31,0.08,0.00,0.11,-0.07,0.07,0.06,0.03,0.06,0.04,0.06,0.02,-0.03
20,0.633,0.93,0.65,0.31,0.08,0.02,0.16,-0.04,0.09,0.06,0.01,0.13,0.19,0.02,0.03,-0.04
21,0.667,0.93,0.65,0.31,0.04,-0.05,0.13,-0.01,0.08,0.06,0.02,0.11,0.24,0.08,0.01,-0.04
22,0.700,0.93,0.65,0.31,0.07,-0.03,0.14,-0.03,0.08,0.08,-0.00,0.10,0.26,0.03,0.05,-0.01
23,0.733,0.94,0.65,0.33,0.03,0.00,0.13,-0.03,0.10,0.09,-0.02,0.19,0.34,0.01,0.01,-0.03
24,0.767,0.94,0.65,0.33,0.04,-0.01,0.12,-0.01,0.08,0.08,-0.01,0.17,0.32,0.03,0.01,-0.01
25,0.800,0.95,0.66,0.33,0.19,0.09,0.07,0.00,0.10,0.01,0.01,0.27,0.31,0.06,0.00,-0.05
26,0.833,0.97,0.66,0.34,0.11,0.03,0.10,-0.01,0.09,0.05,0.00,0.28,0.31,0.01,0.02,-0.07
27,0.867,0.96,0.65,0.34,0.05,0.02,0.11,0.00,0.13,0.05,-0.05,0.32,0.41,-0.00,0.00,-0.08
28,0.900,0.94,0.62,0.36,-0.03,0.02,0.24,0.01,0.08,0.08,-0.11,0.68,0.99,0.01,0.00,-0.17
29,0.933,0.94,0.62,0.36,-0.01,0.04,0.24,0.02,0.11,0.10,-0.13,0.71,0.95,0.02,0.05,-0.14
30,0.967,0.96,0.61,0.36,0.04,0.06,0.17,-0.01,0.11,0.02,-0.18,0.48,1.12,0.10,0.17,0.14
31,1.000,0.96,0.58,0.39,-0.02,0.04,0.18,0.02,0.16,0.07,-0.22,0.60,1.32,0.13,0.46,0.55
32,1.033,0.95,0.58,0.39,-0.03,0.05,0.09,0.01,0.28,0.10,-0.26,0.58,1.42,0.28,0.43,0.51
33,1.067,0.94,0.58,0.38,0.06,0.07,-0.01,-0.00,0.46,0.08,0.06,0.50,1.03,0.25,0.56,0.52
34,1.100,0.92,0.56,0.39,0.05,0.02,0.01,0.03,0.36,0.23,0.12,0.04,0.65,0.10,0.65,0.83
35,1.133,0.94,0.56,0.39,0.17,0.04,0.05,-0.00,0.48,0.24,0.32,-0.06,0.35,0.20,0.61,0.56
36,1.167,0.96,0.55,0.41,0.12,-0.00,-0.05,-0.00,0.36,0.11,0.49,-0.06,0.33,0.02,0.52,0.95
37,1.200,0.96,0.52,0.41,0.13,0.03,-0.09,-0.03,0.29,0.19,0.14,-0.00,0.14,0.15,0.89,0.77
38,1.233,0.96,0.50,0.41,0.15,0.05,-0.10,-0.09,0.25,0.10,0.01,-0.05,0.25,0.15,0.71,1.01
39,1.267,0.96,0.50,0.42,0.20,0.14,0.03,0.02,0.50,0.18,0.22,-0.05,0.65,0.29,0.51,0.98
40,1.300,0.94,0.48,0.42,0.14,0.03,0.10,-0.03,0.52,0.18,0.14,0.02,0.55,0.32,0.49,0.60
41,1.333,0.94,0.48,0.42,0.12,0.00,0.04,-0.02,0.48,0.12,0.18,0.01,0.51,0.22,0.45,0.39
42,1.367,0.92,0.50,0.41,0.18,-0.01,0.06,-0.04,0.62,0.28,0.19,-0.03,0.46,0.26,0.60,0.87
43,1.400,0.92,0.50,0.42,0.19,0.06,-0.03,-0.05,0.36,0.10,0.38,0.01,0.35,0.38,0.59,0.58
44,1.433,0.93,0.52,0.42,0.31,0.12,-0.03,-0.04,0.21,0.17,0.39,-0.01,0.47,0.39,0.82,0.80
45,1.467,0.93,0.52,0.42,0.23,0.08,0.08,-0.01,0.30,0.25,0.25,0.03,0.44,0.44,1.37,0.83
46,1.500,0.92,0.52,0.44,0.19,0.09,-0.01,0.04,0.25,0.22,0.22,0.01,0.53,0.38,0.73,0.81
47,1.533,0.93,0.50,0.45,0.49,0.32,0.10,0.19,0.10,0.20,0.48,-0.14,0.44,0.91,1.01,0.68
48,1.567,0.92,0.54,0.46,0.60,0.38,0.17,0.21,0.27,0.23,-0.08,0.37,1.10,0.54,1.73,1.43
49,1.600,0.90,0.56,0.48,0.29,0.11,-0.02,0.04,0.22,0.06,0.31,-0.01,0.03,0.05,0.87,0.27
50,1.633,0.92,0.62,0.51,0.19,-0.04,-0.06,0.27,0.29,0.27,0.17,0.06,0.04,0.07,1.04,1.03
51,1.667,0.93,0.64,0.52,0.14,0.02,0.02,0.15,0.51,0.25,0.20,-0.06,0.30,0.29,0.23,0.98
52,1.700,0.94,0.62,0.49,0.45,0.28,0.21,0.05,0.68,0.24,-0.01,0.46,1.76,0.04,0.00,-0.15
53,1.733,0.94,0.62,0.49,0.48,0.32,0.20,0.06,0.67,0.28,-0.01,0.44,1.70,0.07,0.01,-0.13
54,1.767,0.94,0.64,0.49,0.95,0.97,0.34,0.09,0.45,0.36,-0.07,0.21,0.98,0.14,-0.14,-0.05
55,1.800,0.93,0.64,0.53,0.70,0.59,0.24,0.01,0.32,0.16,-0.02,0.09,0.56,-0.03,-0.17,0.01
56,1.833,0.92,0.63,0.54,0.21,0.17,0.15,-0.07,0.19,0.13,-0.07,0.17,0.13,-0.05,-0.10,-0.02
