frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.96,0.70,0.60,0.03,-0.04,1.81,0.07,0.23,0.08,-0.14,0.01,0.04,0.02,0.06,0.11
2,0.033,0.95,0.71,0.60,0.06,-0.02,1.81,0.09,0.19,0.04,-0.13,-0.02,-0.03,0.00,0.05,0.17
3,0.067,0.95,0.72,0.62,0.04,-0.02,1.85,0.11,0.21,0.06,-0.13,0.07,0.02,-0.05,0.03,0.32
4,0.100,0.94,0.72,0.60,0.03,0.00,1.89,0.12,0.20,0.05,-0.18,0.04,0.01,-0.05,-0.00,0.39
5,0.133,0.94,0.73,0.60,0.07,0.01,1.78,0.12,0.18,0.07,-0.20,0.15,0.09,-0.08,0.00,0.64
6,0.167,0.94,0.72,0.59,0.08,-0.01,1.64,0.09,0.16,-0.01,-0.18,0.00,0.22,-0.13,-0.06,0.86
7,0.200,0.94,0.73,0.57,0.08,-0.03,1.81,0.15,0.19,0.01,-0.15,0.14,0.12,-0.12,-0.04,0.81
8,0.233,0.93,0.72,0.59,0.10,-0.02,1.69,0.12,0.20,0.02,-0.16,0.09,0.47,-0.08,-0.01,1.04
9,0.267,0.93,0.74,0.60,0.12,-0.03,1.74,0.13,0.15,0.05,-0.17,0.11,0.41,-0.10,0.23,1.46
10,0.300,0.94,0.74,0.59,0.08,-0.05,1.59,0.10,0.14,-0.01,-0.12,0.12,0.39,-0.09,0.13,1.61
11,0.333,0.92,0.76,0.59,0.19,-0.03,1.66,0.22,0.21,0.01,-0.14,0.05,0.53,0.01,0.35,1.71
12,0.367,0.93,0.76,0.61,0.18,-0.10,1.60,0.10,0.16,0.09,-0.14,0.07,0.51,-0.00,0.30,1.75
13,0.400,0.91,0.75,0.60,0.15,-0.07,1.71,0.09,0.14,0.09,-0.10,0.11,0.38,0.00,-0.02,1.81
14,0.433,0.91,0.73,0.59,0.19,-0.00,1.75,0.17,0.15,0.14,-0.11,0.17,0.63,0.03,0.12,1.81
15,0.467,0.92,0.72,0.56,0.15,0.03,1.79,0.20,0.20,0.05,-0.13,0.22,0.55,0.00,0.10,1.51
16,0.500,0.94,0.71,0.55,0.14,-0.00,1.68,0.11,0.19,0.04,-0.15,0.03,0.74,0.10,0.13,0.94
17,0.533,0.95,0.71,0.56,0.12,-0.02,1.59,0.06,0.14,0.01,-0.07,0.38,0.46,0.11,0.08,0.33
18,0.567,0.96,0.69,0.57,0.11,-0.05,1.50,0.10,0.06,-0.04,-0.05,0.32,0.50,0.17,0.07,0.04
19,0.600,0.95,0.69,0.57,0.12,-0.04,1.59,0.06,0.09,-0.09,-0.02,0.30,0.38,0.12,0.03,0.02
20,0.633,0.96,0.69,0.56,0.12,-0.02,1.51,0.11,0.14,-0.02,-0.05,0.16,0.26,0.11,0.01,0.03
21,0.667,0.96,0.69,0.56,0.11,-0.04,1.58,0.10,0.14,-0.03,-0.04,0.12,0.20,0.15,0.02,-0.00
22,0.700,0.96,0.69,0.56,0.14,-0.07,1.69,0.13,0.17,0.06,-0.06,0.08,0.18,0.13,0.04,-0.01
23,0.733,0.96,0.67,0.56,0.10,-0.09,1.60,0.12,0.17,0.00,-0.06,0.09,0.16,0.09,0.05,-0.04
24,0.767,0.96,0.67,0.55,0.09,-0.09,1.70,0.13,0.16,-0.01,-0.05,0.06,0.18,0.12,0.02,-0.05
25,0.800,0.96,0.69,0.55,0.06,-0.12,1.69,0.14,0.23,0.05,-0.08,-0.03,0.14,0.06,0.01,-0.03
26,0.833,0.96,0.69,0.55,0.06,-0.16,1.63,0.07,0.18,0.07,-0.02,-0.07,0.11,0.08,0.02,-0.03
27,0.867,0.96,0.69,0.52,0.05,-0.16,1.90,0.10,0.26,0.11,-0.08,0.01,0.13,0.08,0.11,-0.06
28,0.900,0.96,0.69,0.53,0.05,-0.14,1.86,0.13,0.26,0.08,-0.06,-0.04,0.12,0.07,0.12,-0.12
29,0.933,0.96,0.69,0.55,0.03,-0.16,1.69,0.11,0.23,0.05,-0.03,-0.00,0.12,0.07,0.05,-0.11
30,0.967,0.95,0.70,0.54,0.04,-0.14,1.79,0.14,0.24,0.07,-0.05,0.08,0.17,0.08,0.12,-0.09
31,1.000,0.95,0.70,0.54,0.02,-0.13,1.75,0.12,0.26,0.10,-0.07,0.28,0.34,0.09,0.10,-0.03
32,1.033,0.95,0.70,0.54,0.07,-0.09,1.68,0.16,0.25,0.02,-0.04,0.33,0.34,0.07,0.05,0.14
33,1.067,0.95,0.70,0.54,0.08,-0.08,1.72,0.14,0.23,0.04,-0.06,0.23,0.41,0.00,0.02,0.27
34,1.100,0.95,0.71,0.52,0.11,-0.07,1.65,0.18,0.26,0.01,-0.08,0.37,0.17,0.07,0.02,0.46
35,1.133,0.95,0.71,0.51,0.18,-0.04,1.62,0.19,0.22,0.03,-0.14,0.36,0.34,0.01,-0.06,0.75
36,1.167,0.95,0.71,0.52,0.14,-0.06,1.51,0.20,0.21,-0.01,-0.14,0.34,0.19,0.04,-0.12,1.15
37,1.200,0.95,0.70,0.54,0.12,-0.08,1.31,0.15,0.21,-0.03,-0.10,0.10,0.45,0.02,-0.08,1.34
38,1.233,0.94,0.70,0.53,0.17,-0.08,1.43,0.18,0.24,-0.04,-0.11,0.17,0.23,0.04,-0.10,1.50
39,1.267,0.94,0.70,0.54,0.13,-0.10,1.32,0.17,0.21,-0.04,-0.15,0.19,0.40,0.04,-0.09,1.47
40,1.300,0.94,0.70,0.55,0.17,-0.05,1.37,0.21,0.18,-0.05,-0.15,0.22,0.48,-0.03,-0.10,1.63
41,1.333,0.94,0.72,0.53,0.17,-0.07,1.43,0.22,0.17,-0.08,-0.07,0.23,0.28,0.05,-0.06,1.73
42,1.367,0.95,0.71,0.53,0.26,-0.03,1.50,0.29,0.19,-0.11,-0.08,0.26,0.65,0.08,0.01,1.36
43,1.400,0.95,0.70,0.54,0.22,0.02,1.56,0.29,0.16,-0.09,-0.12,0.21,0.58,0.12,0.08,0.89
44,1.433,0.95,0.68,0.55,0.18,-0.02,1.45,0.23,0.15,-0.06,-0.07,0.26,0.55,0.24,0.06,0.59
45,1.467,0.95,0.69,0.54,0.14,-0.04,1.51,0.21,0.09,-0.13,0.05,0.27,0.76,0.38,0.08,0.32
46,1.500,0.96,0.68,0.54,0.12,-0.07,1.61,0.20,0.14,-0.09,0.07,0.45,0.85,0.40,0.13,0.11
47,1.533,0.95,0.68,0.55,0.12,-0.07,1.83,0.11,0.28,-0.09,0.13,0.38,1.02,0.52,0.05,0.02
48,1.567,0.96,0.67,0.56,0.12,-0.10,1.90,0.05,0.23,0.03,0.04,0.59,0.89,0.49,0.05,-0.02
49,1.600,0.96,0.67,0.52,0.09,-0.08,2.11,0.09,0.38,0.07,0.12,0.55,0.86,0.58,0.09,-0.00
50,1.633,0.96,0.67,0.51,0.10,-0.06,2.17,0.07,0.44,0.08,0.16,0.73,0.63,0.46,0.13,0.02
51,1.667,0.96,0.66,0.53,0.09,-0.06,2.21,0.10,0.33,0.01,0.05,0.58,0.68,0.36,0.14,-0.01
52,1.700,0.96,0.65,0.53,0.08,-0.04,2.21,0.11,0.27,0.08,0.13,0.58,0.70,0.35,0.13,-0.07
53,1.733,0.96,0.65,0.52,0.06,-0.08,1.99,0.07,0.19,0.05,0.10,0.38,0.46,0.23,0.13,-0.05
54,1.767,0.96,0.65,0.54,0.03,-0.07,2.07,0.07,0.08,0.00,0.18,0.30,0.74,0.36,0.14,-0.09
55,1.800,0.96,0.66,0.53,0.02,-0.08,2.06,0.10,0.11,0.02,0.20,0.13,0.61,0.28,0.13,-0.06
56,1.833,0.96,0.66,0.53,0.04,-0.11,1.83,0.08,0.14,0.00,0.13,0.25,0.45,0.20,0.07,-0.09
57,1.867,0.96,0.66,0.52,0.06,-0.12,1.89,0.06,0.18,-0.01,0.05,0.31,0.27,0.12,0.11,-0.09
58,1.900,0.96,0.66,0.51,0.05,-0.13,1.67,0.05,0.14,0.01,0.06,0.14,0.19,0.15,0.08,-0.09
59,1.933,0.96,0.66,0.52,0.02,-0.11,1.68,0.10,0.17,0.00,0.03,0.08,0.28,0.16,0.04,-0.05
60,1.967,0.96,0.66,0.53,0.03,-0.14,1.60,0.08,0.17,0.04,0.01,0.09,0.25,0.12,0.07,-0.04
61,2.000,0.97,0.66,0.52,0.05,-0.17,1.54,0.10,0.10,0.04,0.01,0.19,0.18,0.22,0.10,-0.03
62,2.033,0.96,0.67,0.53,0.06,-0.11,1.44,0.09,0.18,0.04,-0.03,0.12,0.23,0.25,0.02,-0.03
63,2.067,0.96,0.66,0.53,0.04,-0.15,1.59,0.11,0.13,-0.00,-0.02,0.20,0.23,0.23,0.09,-0.00
64,2.100,0.96,0.67,0.52,0.07,-0.16,1.78,0.10,0.15,-0.01,-0.04,0.14,0.14,0.16,0.26,-0.01
65,2.133,0.96,0.67,0.52,0.07,-0.13,1.72,0.10,0.14,0.02,-0.08,0.04,0.22,0.09,0.64,0.02
66,2.167,0.96,0.66,0.54,0.07,-0.09,1.60,0.11,0.11,0.03,-0.07,0.01,0.08,0.11,0.94,-0.04
67,2.200,0.95,0.67,0.53,0.14,-0.13,1.77,0.06,0.17,0.07,-0.06,0.02,-0.02,0.09,1.76,0.05
68,2.233,0.95,0.66,0.54,0.13,-0.10,1.70,0.07,0.15,0.05,-0.03,0.01,0.04,0.11,1.58,0.12
69,2.267,0.96,0.67,0.54,0.14,-0.13,1.64,0.06,0.14,0.02,0.01,0.04,0.05,0.11,1.48,0.04
70,2.300,0.95,0.67,0.54,0.14,-0.10,1.76,0.08,0.15,0.08,-0.04,0.06,-0.00,0.11,1.88,0.08
71,2.333,0.96,0.68,0.54,0.12,-0.12,1.76,0.07,0.14,0.07,-0.03,0.08,0.05,0.16,1.80,-0.03
72,2.367,0.96,0.67,0.54,0.07,-0.10,1.62,0.11,0.08,0.11,-0.05,0.05,0.05,0.15,1.28,-0.03
73,2.400,0.96,0.68,0.53,0.09,-0.09,1.73,0.16,0.16,0.16,0.02,0.05,0.11,0.16,1.44,-0.15
74,2.433,0.96,0.67,0.53,0.10,-0.13,1.73,0.16,0.11,0.14,0.09,0.04,0.23,0.23,1.02,-0.18
75,2.467,0.96,0.67,0.54,0.02,-0.13,1.73,0.16,0.12,0.10,0.05,0.00,0.19,0.15,0.73,-0.18
76,2.500,0.96,0.68,0.53,0.03,-0.13,1.78,0.14,0.04,-0.01,-0.01,0.05,0.16,0.12,0.71,-0.21
77,2.533,0.96,0.68,0.53,0.02,-0.15,1.87,0.15,0.06,0.04,0.01,0.03,0.16,0.13,0.51,-0.16
78,2.567,0.96,0.67,0.54,0.05,-0.09,1.75,0.13,0.11,0.01,-0.06,0.03,0.14,0.10,0.23,-0.13
79,2.600,0.96,0.67,0.54,0.02,-0.10,1.75,0.14,0.11,0.01,-0.09,0.04,0.14,0.07,0.25,-0.14
80,2.633,0.96,0.67,0.54,0.03,-0.07,1.66,0.13,0.10,0.04,-0.09,0.02,0.09,0.08,0.40,-0.15
81,2.667,0.96,0.67,0.54,0.03,-0.09,1.67,0.12,0.11,0.03,-0.04,0.05,0.09,0.08,0.33,-0.16
82,2.700,0.96,0.68,0.54,0.05,-0.10,1.60,0.13,0.09,0.05,-0.06,0.03,0.10,0.08,0.41,-0.18
83,2.733,0.96,0.67,0.54,0.04,-0.09,1.64,0.10,0.08,0.06,-0.07,0.02,0.07,0.09,0.51,-0.19
84,2.767,0.95,0.67,0.55,0.14,-0.08,1.79,0.07,0.14,0.20,-0.09,-0.01,-0.04,0.02,2.22,-0.11
85,2.800,0.96,0.66,0.51,0.16,-0.04,1.64,0.07,0.10,0.17,0.08,-0.04,0.01,-0.04,2.58,-0.10
86,2.833,0.96,0.66,0.52,0.17,-0.07,1.64,0.12,0.17,0.08,0.15,-0.01,0.06,0.05,2.20,-0.08
87,2.867,0.96,0.68,0.53,0.13,-0.07,1.64,0.15,0.24,-0.03,0.11,0.07,0.26,0.14,2.02,0.21
88,2.900,0.96,0.68,0.52,0.10,-0.06,1.53,0.17,0.27,-0.03,0.09,0.16,0.48,0.22,1.53,0.32
89,2.933,0.95,0.67,0.54,0.12,-0.08,1.40,0.19,0.31,-0.05,0.05,0.27,0.66,0.33,1.68,0.67
90,2.967,0.95,0.68,0.54,0.08,-0.06,1.19,0.16,0.29,0.02,0.01,0.47,0.84,0.59,1.60,0.82
91,3.000,0.95,0.68,0.54,0.07,-0.04,1.21,0.16,0.29,0.03,0.04,0.47,1.07,0.66,1.51,0.78
92,3.033,0.95,0.69,0.54,0.10,-0.01,0.77,0.28,0.31,0.06,-0.02,0.64,1.09,0.67,1.17,0.62
93,3.067,0.95,0.72,0.56,0.10,0.04,0.79,0.31,0.33,0.02,-0.05,0.71,0.99,0.52,0.87,0.27
94,3.100,0.94,0.72,0.56,0.10,0.04,0.69,0.31,0.24,0.01,-0.02,0.66,0.75,0.38,0.74,0.17
95,3.133,0.95,0.73,0.55,0.12,-0.00,0.89,0.37,0.21,0.08,-0.04,0.61,0.67,0.30,0.55,0.07
96,3.167,0.95,0.73,0.55,0.12,-0.09,0.75,0.35,0.12,0.03,-0.02,0.78,0.76,0.27,1.00,0.12
97,3.200,0.95,0.74,0.56,0.11,-0.10,1.08,0.40,0.21,-0.03,-0.06,0.22,0.40,0.04,0.78,-0.12
98,3.233,0.95,0.73,0.57,0.10,-0.09,1.36,0.45,0.27,-0.11,-0.05,0.22,0.21,-0.02,0.11,-0.12
99,3.267,0.95,0.72,0.53,0.12,-0.10,0.89,0.43,0.16,0.00,-0.05,0.35,0.18,0.02,0.00,-0.11
100,3.300,0.96,0.71,0.52,0.13,-0.12,1.13,0.44,0.19,0.01,-0.04,0.19,0.22,0.06,-0.01,-0.12
101,3.333,0.95,0.71,0.51,0.13,-0.09,1.02,0.50,0.19,0.02,-0.06,0.20,0.50,0.02,0.02,-0.21
102,3.367,0.96,0.71,0.51,0.08,-0.08,1.08,0.45,0.29,0.07,-0.04,0.21,0.35,0.05,-0.02,-0.19
103,3.400,0.96,0.70,0.51,0.07,-0.08,0.89,0.42,0.28,0.09,-0.04,0.21,0.34,0.04,-0.01,-0.19
104,3.433,0.96,0.70,0.51,0.07,-0.06,1.02,0.36,0.23,0.07,0.04,0.31,0.41,0.07,0.09,-0.16
105,3.467,0.95,0.69,0.51,0.14,-0.07,0.94,0.40,0.21,0.16,-0.01,0.47,0.72,-0.00,0.12,-0.08
106,3.500,0.93,0.70,0.51,0.20,0.01,1.06,0.37,0.15,0.05,-0.01,0.53,0.54,-0.05,0.12,0.14
107,3.533,0.95,0.69,0.51,0.09,-0.05,0.85,0.40,0.18,0.04,0.03,0.29,0.29,0.10,0.13,-0.07
108,3.567,0.95,0.70,0.49,0.13,-0.12,0.70,0.39,0.17,-0.06,0.02,0.35,0.45,0.15,0.13,-0.07
109,3.600,0.96,0.70,0.49,0.12,-0.05,0.67,0.57,0.12,-0.12,0.08,0.39,0.56,0.07,0.24,-0.17
110,3.633,0.96,0.69,0.48,0.09,-0.13,0.43,0.91,0.14,-0.11,0.17,0.25,0.53,0.12,0.21,-0.24
111,3.667,0.96,0.70,0.44,0.08,-0.11,0.59,0.86,0.09,-0.02,0.26,0.14,0.44,0.15,0.31,-0.34
112,3.700,0.96,0.68,0.41,0.16,-0.10,0.53,0.53,0.09,0.12,0.31,0.17,0.22,0.15,0.45,-0.23
113,3.733,0.96,0.67,0.41,0.20,-0.11,0.55,0.72,0.04,0.09,0.22,0.29,0.11,0.11,0.72,-0.24
114,3.767,0.95,0.67,0.36,0.24,-0.09,0.40,0.80,0.09,0.09,0.23,0.21,0.16,0.07,0.63,-0.15
115,3.800,0.95,0.67,0.36,0.31,-0.10,0.43,0.88,0.10,0.08,0.24,0.22,0.11,0.05,0.72,-0.16
116,3.833,0.94,0.67,0.35,0.34,-0.08,0.47,0.89,0.13,0.09,0.25,0.19,0.16,0.08,0.73,-0.20
117,3.867,0.94,0.65,0.35,0.37,-0.10,0.32,0.65,0.07,0.01,0.22,0.27,0.19,0.11,0.71,-0.19
118,3.900,0.95,0.65,0.35,0.32,-0.12,0.36,0.56,0.07,0.03,0.20,0.29,0.14,0.16,0.82,-0.15
119,3.933,0.95,0.65,0.37,0.36,-0.14,0.37,0.54,0.10,0.06,0.23,0.31,0.17,0.16,0.73,-0.13
120,3.967,0.95,0.66,0.36,0.34,-0.13,0.34,0.58,0.12,0.06,0.23,0.35,0.12,0.15,0.72,-0.10
121,4.000,0.95,0.65,0.38,0.31,-0.14,0.32,0.49,0.07,0.13,0.16,0.25,0.13,0.17,0.75,-0.11
122,4.033,0.95,0.65,0.39,0.27,-0.11,0.30,0.47,0.04,0.10,0.20,0.25,0.17,0.14,0.84,-0.12
123,4.067,0.95,0.65,0.38,0.28,-0.12,0.36,0.47,0.08,0.06,0.19,0.25,0.19,0.16,0.79,-0.15
124,4.100,0.95,0.65,0.39,0.25,-0.11,0.33,0.39,0.06,0.09,0.26,0.18,0.15,0.18,0.83,-0.14
125,4.133,0.95,0.66,0.38,0.29,-0.10,0.34,0.52,0.10,0.09,0.23,0.16,0.20,0.14,0.77,-0.10
126,4.167,0.96,0.65,0.38,0.27,-0.07,0.27,0.57,0.12,0.09,0.22,0.15,0.18,0.12,0.70,-0.12
127,4.200,0.96,0.64,0.41,0.27,-0.07,0.18,0.56,0.07,0.12,0.20,0.20,0.12,0.11,0.64,-0.13
128,4.233,0.95,0.66,0.39,0.26,-0.08,0.22,0.55,0.11,0.08,0.23,0.15,0.20,0.14,0.68,-0.14
129,4.267,0.95,0.66,0.40,0.28,-0.04,0.15,0.60,0.10,0.09,0.19,0.15,0.17,0.12,0.62,-0.12
130,4.300,0.96,0.65,0.40,0.29,-0.07,0.12,0.67,0.09,0.07,0.20,0.14,0.09,0.14,0.70,-0.14
131,4.333,0.96,0.66,0.41,0.25,-0.04,0.13,0.61,0.08,0.06,0.20,0.21,0.15,0.18,0.67,-0.18
132,4.367,0.96,0.66,0.40,0.26,-0.03,0.11,0.82,0.11,0.07,0.15,0.15,0.11,0.08,0.55,-0.15
133,4.400,0.96,0.66,0.42,0.29,-0.00,0.08,0.83,0.04,0.04,0.13,0.14,0.02,0.10,0.62,-0.18
134,4.433,0.97,0.66,0.41,0.26,0.01,0.07,0.80,0.05,0.01,0.15,0.17,0.03,0.11,0.71,-0.19
135,4.467,0.97,0.65,0.45,0.20,-0.05,0.16,0.69,0.09,0.02,0.20,0.19,0.04,0.11,0.56,-0.20
136,4.500,0.96,0.65,0.44,0.24,0.04,0.10,0.72,0.08,0.05,0.14,0.20,0.08,0.05,0.48,-0.17
137,4.533,0.96,0.65,0.42,0.37,0.10,0.08,1.08,0.08,0.01,0.11,0.17,0.05,0.02,0.53,-0.17
138,4.567,0.96,0.66,0.43,0.38,0.12,0.14,0.88,0.09,0.03,0.20,0.19,0.07,0.10,0.51,-0.18
139,4.600,0.96,0.64,0.41,0.36,0.03,0.17,0.89,0.10,0.01,0.22,0.21,0.08,0.15,0.53,-0.21
140,4.633,0.96,0.65,0.42,0.37,0.10,0.12,0.96,0.09,0.02,0.17,0.20,0.06,0.07,0.51,-0.18
141,4.667,0.96,0.65,0.43,0.42,0.10,0.13,1.13,0.12,-0.03,0.19,0.17,0.09,-0.00,0.45,-0.16
142,4.700,0.96,0.66,0.42,0.38,0.06,0.17,0.94,0.09,0.00,0.15,0.20,0.08,0.04,0.53,-0.17
143,4.733,0.96,0.67,0.42,0.30,0.09,0.14,0.82,0.10,-0.00,0.14,0.21,0.05,0.06,0.55,-0.13
144,4.767,0.96,0.66,0.44,0.36,0.03,0.15,0.87,0.13,-0.02,0.17,0.25,0.12,0.08,0.46,-0.20
145,4.800,0.96,0.67,0.42,0.21,-0.03,0.17,0.53,0.10,0.03,0.24,0.18,0.12,0.24,0.43,-0.18
146,4.833,0.96,0.66,0.40,0.12,-0.09,0.18,0.07,0.08,0.05,0.30,0.13,0.08,0.25,0.64,-0.13
147,4.867,0.96,0.66,0.42,0.13,-0.11,0.25,0.13,0.09,-0.03,0.32,0.18,0.02,0.28,0.69,-0.09
148,4.900,0.96,0.64,0.44,0.16,-0.05,0.21,0.07,0.06,0.02,0.25,0.13,-0.03,0.23,0.46,-0.12
149,4.933,0.96,0.63,0.44,0.20,0.02,0.18,0.05,0.04,0.02,0.28,0.11,-0.11,0.26,0.49,-0.14
150,4.967,0.96,0.63,0.46,0.16,0.01,0.20,0.08,0.08,0.01,0.20,0.17,-0.09,0.22,0.52,-0.11
