frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.970,0.688,0.478,0.095,0.087,0.109,-0.033,-0.038,0.067,-0.034,-0.020,-0.021,0.015,0.126,0.378
2,0.033,0.969,0.688,0.475,0.099,0.101,0.081,-0.042,-0.034,0.059,-0.041,-0.012,-0.026,0.016,0.176,0.363
3,0.067,0.968,0.701,0.473,0.094,0.096,0.083,-0.041,-0.028,0.061,-0.040,-0.014,-0.028,0.018,0.188,0.355
4,0.100,0.968,0.697,0.476,0.092,0.096,0.102,-0.039,-0.039,0.064,-0.035,-0.010,-0.026,0.012,0.176,0.377
5,0.133,0.968,0.696,0.476,0.092,0.083,0.099,-0.037,-0.042,0.065,-0.040,-0.012,-0.027,0.020,0.168,0.373
6,0.167,0.966,0.693,0.481,0.091,0.095,0.112,-0.031,-0.045,0.067,-0.040,-0.016,-0.027,0.010,0.153,0.328
7,0.200,0.969,0.706,0.482,0.092,0.091,0.131,-0.035,-0.044,0.073,-0.018,-0.024,-0.043,-0.007,0.158,0.323
8,0.233,0.969,0.715,0.485,0.097,0.083,0.182,-0.024,-0.029,0.087,-0.017,-0.029,-0.060,-0.017,0.089,0.266
9,0.267,0.969,0.726,0.497,0.088,0.104,0.067,-0.038,-0.028,0.076,-0.022,-0.018,-0.046,-0.011,0.110,0.307
10,0.300,0.970,0.735,0.499,0.106,0.138,0.046,-0.024,-0.030,0.076,-0.048,-0.015,-0.049,-0.037,0.117,0.340
11,0.333,0.969,0.740,0.498,0.106,0.161,0.020,-0.006,-0.037,0.046,-0.062,-0.016,-0.038,-0.048,0.146,0.292
12,0.367,0.967,0.742,0.502,0.069,0.130,0.021,0.003,-0.048,0.050,-0.060,-0.013,-0.026,-0.054,0.136,0.307
13,0.400,0.967,0.733,0.502,0.084,0.168,0.029,-0.006,-0.028,0.037,-0.052,0.001,-0.013,-0.041,0.123,0.312
14,0.433,0.969,0.737,0.504,0.078,0.152,0.029,-0.012,-0.028,0.038,-0.037,-0.007,-0.012,-0.033,0.123,0.342
15,0.467,0.971,0.734,0.503,0.066,0.157,0.019,-0.013,-0.028,0.025,-0.036,-0.010,0.003,-0.042,0.159,0.314
16,0.500,0.969,0.739,0.501,0.075,0.150,0.018,-0.011,-0.024,0.019,-0.046,-0.014,-0.003,-0.023,0.141,0.355
17,0.533,0.968,0.737,0.508,0.076,0.190,0.016,-0.009,-0.019,0.029,-0.033,0.002,-0.001,-0.036,0.124,0.324
18,0.567,0.964,0.721,0.493,0.110,0.102,0.073,-0.031,-0.010,0.051,-0.014,-0.018,-0.005,-0.003,0.101,0.253
