frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.97,0.64,0.60,0.30,0.27,0.09,-0.07,0.01,-0.01,-0.05,-0.00,0.10,0.03,0.09,0.03
2,0.033,0.97,0.64,0.60,0.29,0.27,0.09,-0.07,0.00,-0.00,-0.07,0.01,0.07,0.04,0.09,0.02
3,0.067,0.97,0.64,0.60,0.35,0.34,0.08,-0.07,-0.00,-0.01,-0.07,0.01,0.06,0.01,0.09,0.03
4,0.100,0.97,0.63,0.60,0.32,0.28,0.08,-0.08,0.02,-0.01,-0.05,0.03,0.06,0.05,0.08,0.03
5,0.133,0.97,0.61,0.60,0.38,0.33,0.08,-0.08,0.00,0.03,-0.04,0.00,0.03,0.03,0.08,0.03
6,0.167,0.97,0.59,0.61,0.38,0.27,0.07,-0.09,0.03,0.04,-0.04,0.03,0.03,0.04,0.07,0.05
7,0.200,0.97,0.59,0.61,0.25,0.18,0.10,-0.08,0.05,0.04,-0.04,0.01,0.05,0.06,0.08,0.01
8,0.233,0.97,0.59,0.60,0.12,0.08,0.12,-0.05,0.03,0.04,-0.04,0.02,0.05,0.03,0.06,0.01
9,0.267,0.97,0.62,0.60,0.15,0.12,0.12,-0.04,0.01,0.04,-0.06,-0.00,0.07,0.02,0.06,-0.00
10,0.300,0.97,0.64,0.59,0.12,0.09,0.12,-0.04,0.01,0.03,-0.06,0.02,0.08,0.03,0.09,-0.01
11,0.333,0.97,0.64,0.59,0.21,0.18,0.10,-0.05,0.01,0.03,-0.08,0.01,0.07,0.00,0.10,-0.00
12,0.367,0.97,0.64,0.59,0.17,0.16,0.11,-0.04,0.00,0.03,-0.08,0.03,0.07,0.01,0.10,0.00
13,0.400,0.97,0.64,0.58,0.12,0.10,0.11,-0.04,-0.02,0.02,-0.08,-0.01,0.06,0.00,0.07,0.00
14,0.433,0.97,0.64,0.59,0.15,0.11,0.12,-0.04,-0.00,0.03,-0.06,-0.00,0.07,0.00,0.07,0.00
15,0.467,0.97,0.64,0.58,0.14,0.11,0.10,-0.03,-0.01,0.03,-0.08,-0.01,0.07,0.00,0.08,-0.00
16,0.500,0.96,0.63,0.59,0.17,0.12,0.11,-0.03,-0.00,0.03,-0.08,-0.00,0.08,0.00,0.09,0.01
17,0.533,0.96,0.65,0.58,0.19,0.16,0.11,-0.02,-0.01,0.02,-0.05,0.03,0.08,-0.00,0.07,0.00
18,0.567,0.96,0.66,0.58,0.17,0.14,0.11,-0.03,-0.01,0.02,-0.05,0.02,0.09,-0.00,0.07,-0.01
19,0.600,0.97,0.66,0.57,0.16,0.12,0.09,-0.03,-0.01,0.02,-0.07,0.03,0.10,-0.01,0.07,-0.00
20,0.633,0.96,0.65,0.58,0.16,0.14,0.10,-0.04,0.00,0.01,-0.06,0.07,0.10,0.00,0.09,-0.00
