frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.96,0.71,0.57,0.04,-0.00,0.17,0.02,0.07,0.04,0.14,-0.01,0.13,-0.01,0.06,-0.04
2,0.033,0.96,0.71,0.57,0.06,-0.01,0.14,0.04,0.08,0.04,0.09,-0.03,0.11,-0.01,0.05,-0.04
3,0.067,0.96,0.72,0.57,0.07,-0.01,0.14,0.04,0.07,0.05,0.07,-0.02,0.11,-0.01,0.05,-0.04
4,0.100,0.96,0.73,0.57,0.07,0.01,0.12,0.05,0.07,0.05,0.06,-0.01,0.10,-0.01,0.06,-0.04
5,0.133,0.96,0.73,0.57,0.07,0.02,0.12,0.05,0.08,0.05,0.11,-0.01,0.11,-0.02,0.07,-0.04
6,0.167,0.96,0.73,0.56,0.08,0.02,0.14,0.04,0.07,0.05,0.11,-0.01,0.11,-0.01,0.06,-0.04
7,0.200,0.96,0.73,0.56,0.08,0.01,0.11,0.04,0.07,0.05,0.12,-0.01,0.12,-0.03,0.07,-0.04
8,0.234,0.96,0.74,0.56,0.08,0.01,0.13,0.04,0.07,0.05,0.12,-0.01,0.11,-0.03,0.07,-0.03
9,0.267,0.96,0.73,0.56,0.08,0.00,0.13,0.04,0.07,0.05,0.12,-0.01,0.11,-0.03,0.06,-0.03
10,0.300,0.96,0.73,0.56,0.08,0.00,0.12,0.04,0.07,0.05,0.13,-0.01,0.11,-0.03,0.07,-0.03
11,0.334,0.96,0.73,0.56,0.08,0.01,0.11,0.04,0.07,0.05,0.15,-0.00,0.10,-0.03,0.06,-0.03
12,0.367,0.96,0.73,0.56,0.08,0.01,0.14,0.04,0.06,0.06,0.13,-0.01,0.10,-0.03,0.07,-0.04
13,0.400,0.96,0.73,0.56,0.08,-0.00,0.18,0.06,0.08,0.06,0.11,-0.01,0.12,-0.00,0.05,-0.05
14,0.434,0.96,0.74,0.56,0.08,-0.00,0.17,0.05,0.08,0.06,0.13,-0.01,0.14,-0.02,0.06,-0.04
15,0.467,0.96,0.74,0.56,0.07,-0.00,0.18,0.05,0.09,0.06,0.12,-0.01,0.14,-0.03,0.06,-0.04
16,0.501,0.96,0.73,0.56,0.08,0.01,0.18,0.05,0.08,0.07,0.10,-0.01,0.12,-0.03,0.07,-0.04
17,0.534,0.96,0.71,0.57,0.04,-0.01,0.13,0.02,0.08,0.06,0.14,-0.01,0.13,-0.02,0.07,-0.04
18,0.567,0.96,0.71,0.56,0.02,-0.01,0.11,0.02,0.07,0.06,0.13,-0.01,0.12,-0.01,0.05,-0.04
19,0.601,0.97,0.70,0.55,0.04,-0.01,0.09,0.00,0.11,0.06,0.12,0.00,0.15,0.01,0.07,-0.01
20,0.634,0.97,0.72,0.57,0.05,0.02,0.06,0.00,0.10,0.05,0.10,-0.01,0.14,-0.01,0.06,-0.03
21,0.667,0.97,0.73,0.58,0.06,0.06,0.07,0.12,0.10,0.05,0.06,-0.01,0.16,-0.05,0.07,-0.06
22,0.701,0.97,0.74,0.59,0.05,0.01,0.06,0.09,0.07,0.06,0.07,0.00,0.12,-0.01,0.06,-0.05
23,0.734,0.97,0.75,0.60,0.14,0.08,0.07,0.35,0.06,0.07,0.05,0.01,0.09,-0.01,0.05,-0.06
24,0.767,0.97,0.75,0.62,0.15,0.12,0.10,0.58,0.05,0.06,0.05,0.03,0.09,-0.02,0.03,-0.05
25,0.801,0.96,0.74,0.64,0.20,0.15,0.06,0.89,0.08,0.06,0.06,0.04,0.08,-0.02,0.02,-0.00
26,0.834,0.96,0.75,0.65,0.34,0.20,0.05,1.30,0.10,0.06,0.04,0.02,0.14,-0.03,0.03,0.03
27,0.868,0.96,0.74,0.67,0.32,0.20,0.05,1.10,0.07,0.07,0.03,0.02,0.14,-0.04,0.02,0.03
28,0.901,0.95,0.73,0.67,0.31,0.20,0.05,1.43,0.09,0.01,0.04,0.01,0.18,-0.05,0.02,0.05
29,0.934,0.96,0.72,0.69,0.16,0.09,0.01,0.80,0.06,0.06,0.03,-0.00,0.09,-0.05,0.00,0.07
30,0.968,0.96,0.70,0.68,0.09,0.02,0.04,0.02,0.05,0.10,0.07,-0.07,0.02,0.02,0.01,0.09
31,1.001,0.96,0.69,0.70,0.15,0.16,0.01,0.02,0.02,0.07,0.03,-0.10,0.07,-0.05,0.03,0.06
32,1.034,0.96,0.67,0.70,0.12,0.12,0.00,0.03,0.02,0.05,-0.00,-0.09,0.06,-0.03,0.08,0.10
33,1.068,0.96,0.66,0.69,0.07,0.05,0.03,0.03,-0.03,0.07,0.00,-0.11,0.05,-0.02,0.03,0.05
34,1.101,0.96,0.64,0.70,0.06,0.07,0.05,0.01,-0.01,0.08,0.04,-0.10,0.07,-0.01,0.00,0.04
35,1.134,0.96,0.64,0.69,0.07,0.03,0.04,-0.03,0.01,0.06,0.12,-0.10,0.08,0.01,0.01,0.01
36,1.168,0.96,0.64,0.69,0.09,0.04,0.06,-0.01,-0.01,0.07,0.11,-0.10,0.05,-0.01,0.02,0.01
37,1.201,0.96,0.64,0.68,0.05,0.02,0.05,-0.01,0.03,0.05,0.12,-0.08,0.08,0.03,0.01,0.00
38,1.235,0.95,0.65,0.67,0.05,0.02,0.07,-0.02,0.05,0.05,0.15,-0.06,0.10,0.03,0.01,-0.00
39,1.268,0.95,0.64,0.66,0.09,0.05,0.07,-0.00,0.10,0.04,0.21,-0.06,0.07,0.01,0.04,-0.02
40,1.301,0.95,0.65,0.65,0.07,0.03,0.05,-0.01,0.17,0.03,0.30,-0.08,0.03,0.01,0.05,-0.01
41,1.335,0.95,0.66,0.64,0.03,0.04,0.03,0.00,0.15,0.00,0.30,-0.08,-0.00,0.00,0.01,0.00
42,1.368,0.95,0.64,0.64,0.03,0.02,0.02,-0.03,0.15,-0.02,0.36,-0.09,0.00,0.02,-0.02,0.03
43,1.401,0.93,0.63,0.62,0.09,0.05,-0.02,0.01,0.20,-0.04,0.52,-0.07,0.03,0.04,0.09,0.04
44,1.435,0.94,0.62,0.61,0.07,0.07,-0.02,0.03,0.22,-0.04,0.63,-0.08,0.04,0.07,0.07,-0.00
45,1.468,0.93,0.62,0.60,0.03,0.07,-0.01,0.02,0.26,-0.05,0.76,-0.06,0.04,0.07,0.03,0.04
46,1.502,0.93,0.60,0.59,0.06,0.10,-0.00,0.05,0.30,-0.05,0.66,-0.11,0.04,0.15,0.14,0.12
47,1.535,0.93,0.61,0.58,0.07,0.08,-0.02,0.07,0.37,-0.07,0.70,-0.10,-0.01,0.17,0.12,0.14
48,1.568,0.93,0.61,0.57,0.06,0.06,-0.05,0.06,0.32,-0.05,0.75,-0.06,-0.01,0.15,0.10,0.12
49,1.602,0.93,0.61,0.56,0.03,0.07,-0.02,0.02,0.17,-0.01,0.91,-0.09,0.03,0.12,0.09,0.07
50,1.635,0.93,0.62,0.55,0.07,0.06,0.02,0.03,0.23,-0.01,0.87,-0.10,0.01,0.13,0.17,0.11
51,1.668,0.94,0.62,0.56,0.04,0.06,0.00,0.04,0.23,-0.03,0.90,-0.11,-0.01,0.12,0.14,0.16
52,1.702,0.95,0.63,0.55,0.04,0.08,-0.02,0.06,0.22,-0.04,0.97,-0.11,0.00,0.15,0.13,0.14
53,1.735,0.96,0.63,0.54,0.02,0.05,-0.04,0.04,0.16,-0.03,0.74,-0.06,-0.00,0.16,0.15,0.17
54,1.768,0.96,0.64,0.54,0.03,0.03,-0.03,0.00,0.14,-0.03,0.73,-0.04,0.04,0.12,0.07,0.09
55,1.802,0.96,0.64,0.54,0.01,0.00,-0.02,0.03,0.16,-0.03,0.69,-0.04,0.01,0.16,0.11,0.06
56,1.835,0.96,0.65,0.54,0.04,0.02,-0.01,0.03,0.16,-0.02,0.44,-0.04,0.06,0.15,0.16,0.12
57,1.869,0.97,0.65,0.55,0.04,-0.01,0.01,0.02,0.15,-0.01,0.41,-0.05,0.04,0.11,0.09,0.12
58,1.902,0.97,0.65,0.55,0.02,-0.01,0.00,0.00,0.12,-0.01,0.40,-0.05,0.03,0.10,0.14,0.12
59,1.935,0.97,0.64,0.55,0.05,0.01,0.02,0.02,0.12,-0.03,0.22,-0.03,0.02,0.13,0.14,0.21
60,1.969,0.97,0.65,0.55,0.07,0.03,-0.03,0.03,0.14,0.01,0.25,-0.02,0.08,0.09,0.02,0.06
61,2.002,0.97,0.66,0.55,0.07,0.02,-0.01,0.04,0.09,0.02,0.18,-0.06,0.06,0.08,0.09,0.18
62,2.035,0.97,0.66,0.55,0.07,0.04,-0.01,0.04,0.13,0.02,0.26,-0.03,0.07,0.06,0.03,0.10
63,2.069,0.97,0.65,0.56,0.09,0.05,-0.00,0.05,0.17,0.04,0.13,-0.02,0.09,0.04,0.02,0.05
64,2.102,0.97,0.67,0.57,0.11,0.03,-0.00,0.04,0.18,0.04,0.19,-0.04,0.08,0.05,0.03,0.07
65,2.135,0.97,0.67,0.56,0.08,0.02,-0.02,0.05,0.10,0.04,0.15,-0.06,0.10,0.07,0.04,0.08
66,2.169,0.97,0.68,0.57,0.07,0.01,0.00,0.05,0.11,0.05,0.12,-0.04,0.08,0.07,0.04,0.11
67,2.202,0.97,0.67,0.57,0.05,0.02,0.00,0.05,0.13,0.04,0.12,-0.04,0.10,0.03,0.02,0.07
68,2.236,0.96,0.67,0.57,0.08,0.02,0.01,0.04,0.15,0.05,0.13,-0.04,0.12,0.03,0.04,0.05
69,2.269,0.97,0.67,0.57,0.11,0.05,-0.00,0.05,0.14,0.04,0.12,-0.06,0.09,0.03,0.05,0.08
70,2.302,0.97,0.68,0.57,0.19,0.11,-0.02,0.04,0.14,0.05,0.11,-0.06,0.12,0.07,0.06,0.08
71,2.336,0.97,0.68,0.57,0.27,0.17,-0.02,0.04,0.13,0.03,0.18,-0.07,0.12,0.04,0.08,0.05
72,2.369,0.96,0.68,0.57,0.12,0.05,-0.01,0.04,0.12,0.03,0.22,-0.06,0.12,0.03,0.04,0.07
73,2.402,0.96,0.68,0.58,0.18,0.09,-0.03,0.03,0.13,0.04,0.18,-0.06,0.10,0.03,0.05,0.07
74,2.436,0.96,0.68,0.57,0.15,0.07,-0.02,0.03,0.12,0.04,0.12,-0.06,0.09,0.06,0.07,0.08
75,2.469,0.97,0.68,0.58,0.15,0.07,-0.03,0.05,0.15,0.04,0.18,-0.05,0.10,0.05,0.05,0.04
76,2.503,0.97,0.69,0.57,0.19,0.10,-0.01,0.04,0.14,0.04,0.20,-0.05,0.09,0.03,0.07,0.06
77,2.536,0.97,0.69,0.56,0.11,0.04,0.01,0.03,0.16,0.05,0.21,-0.05,0.09,0.05,0.06,0.05
78,2.569,0.96,0.69,0.56,0.11,0.04,-0.00,0.04,0.13,0.07,0.18,-0.03,0.09,0.05,0.05,0.07
79,2.603,0.96,0.70,0.56,0.11,0.01,0.03,0.03,0.10,0.07,0.18,-0.05,0.08,0.03,0.06,0.05
80,2.636,0.97,0.70,0.55,0.08,0.00,0.02,0.03,0.10,0.09,0.13,-0.01,0.07,0.03,0.08,0.06
81,2.669,0.97,0.70,0.55,0.09,0.02,0.01,0.04,0.11,0.07,0.19,-0.03,0.07,0.03,0.06,0.01
82,2.703,0.96,0.70,0.55,0.10,0.02,0.02,0.04,0.11,0.08,0.15,-0.03,0.10,0.03,0.06,-0.01
83,2.736,0.96,0.70,0.55,0.10,0.04,0.04,0.03,0.09,0.06,0.18,-0.03,0.07,0.03,0.04,0.00
84,2.769,0.96,0.70,0.55,0.11,0.01,0.05,0.04,0.10,0.06,0.17,-0.03,0.07,0.02,0.05,-0.02
85,2.803,0.96,0.71,0.54,0.09,0.00,0.06,0.04,0.12,0.04,0.19,-0.03,0.07,0.02,0.04,-0.01
86,2.836,0.96,0.71,0.54,0.10,-0.00,0.08,0.04,0.12,0.04,0.21,-0.02,0.06,0.01,0.05,-0.01
87,2.870,0.96,0.71,0.54,0.09,-0.00,0.07,0.04,0.13,0.06,0.16,-0.02,0.07,0.04,0.03,0.01
88,2.903,0.96,0.72,0.54,0.10,-0.02,0.09,0.04,0.09,0.05,0.12,-0.02,0.08,-0.01,0.05,-0.02
89,2.936,0.96,0.73,0.54,0.07,-0.02,0.08,0.05,0.09,0.05,0.15,-0.02,0.08,0.00,0.05,-0.02
90,2.970,0.96,0.72,0.54,0.09,-0.01,0.09,0.06,0.11,0.06,0.14,-0.01,0.09,0.00,0.05,-0.03
91,3.003,0.96,0.72,0.54,0.09,-0.02,0.06,0.05,0.08,0.06,0.09,-0.01,0.09,-0.00,0.05,-0.02
92,3.036,0.96,0.72,0.55,0.10,-0.00,0.05,0.07,0.09,0.06,0.09,-0.01,0.08,0.01,0.05,-0.01
93,3.070,0.96,0.73,0.54,0.08,-0.00,0.07,0.06,0.09,0.05,0.10,-0.00,0.10,0.01,0.07,-0.01
94,3.103,0.96,0.73,0.54,0.10,-0.01,0.07,0.07,0.09,0.05,0.09,0.00,0.09,-0.00,0.07,-0.01
95,3.136,0.96,0.73,0.54,0.09,-0.02,0.07,0.07,0.10,0.06,0.09,-0.00,0.08,0.00,0.07,-0.00
96,3.170,0.96,0.73,0.54,0.09,-0.01,0.07,0.06,0.10,0.05,0.10,-0.01,0.08,-0.01,0.06,-0.01
97,3.203,0.96,0.73,0.55,0.10,-0.02,0.07,0.06,0.06,0.06,0.08,-0.01,0.10,-0.01,0.06,-0.01
98,3.237,0.96,0.73,0.54,0.12,-0.01,0.06,0.06,0.09,0.07,0.09,-0.01,0.10,-0.01,0.06,-0.01
99,3.270,0.96,0.73,0.55,0.11,-0.01,0.05,0.07,0.09,0.07,0.11,-0.00,0.11,-0.01,0.07,-0.01
100,3.303,0.96,0.73,0.55,0.12,0.00,0.06,0.05,0.10,0.08,0.09,0.01,0.12,-0.01,0.07,-0.01
101,3.337,0.95,0.74,0.55,0.11,-0.00,0.06,0.06,0.10,0.07,0.10,0.01,0.12,-0.01,0.06,-0.00
102,3.370,0.95,0.74,0.55,0.12,0.00,0.05,0.07,0.09,0.07,0.09,-0.00,0.11,-0.01,0.06,-0.01
103,3.403,0.95,0.73,0.56,0.12,0.00,0.05,0.06,0.09,0.06,0.10,-0.01,0.09,-0.01,0.06,-0.03
104,3.437,0.95,0.74,0.55,0.12,0.00,0.04,0.06,0.10,0.06,0.10,-0.00,0.11,0.00,0.06,-0.02
105,3.470,0.95,0.74,0.55,0.11,-0.01,0.05,0.07,0.09,0.07,0.10,-0.01,0.11,0.01,0.06,-0.02
106,3.504,0.95,0.74,0.55,0.13,0.01,0.04,0.07,0.10,0.06,0.09,-0.01,0.09,0.00,0.06,-0.02
107,3.537,0.95,0.74,0.55,0.12,-0.00,0.05,0.07,0.08,0.07,0.07,-0.00,0.09,0.00,0.06,-0.02
108,3.570,0.95,0.74,0.54,0.12,-0.01,0.06,0.07,0.07,0.07,0.07,0.00,0.09,0.00,0.06,-0.02
109,3.604,0.95,0.74,0.54,0.09,-0.01,0.07,0.07,0.06,0.06,0.11,0.01,0.10,-0.00,0.06,-0.02
110,3.637,0.95,0.74,0.54,0.11,-0.01,0.07,0.08,0.06,0.07,0.11,0.01,0.11,0.00,0.07,-0.03
111,3.670,0.96,0.74,0.54,0.11,-0.01,0.07,0.08,0.06,0.06,0.10,0.00,0.11,0.01,0.07,-0.02
112,3.704,0.96,0.74,0.54,0.13,-0.00,0.06,0.07,0.07,0.07,0.10,0.00,0.11,-0.00,0.07,-0.02
113,3.737,0.96,0.75,0.54,0.09,-0.01,0.07,0.07,0.06,0.06,0.13,0.00,0.10,0.01,0.07,-0.03
114,3.770,0.96,0.75,0.54,0.09,-0.01,0.07,0.07,0.06,0.05,0.14,-0.00,0.09,0.01,0.06,-0.02
115,3.804,0.96,0.74,0.54,0.10,-0.02,0.08,0.08,0.06,0.07,0.10,0.01,0.11,-0.00,0.07,-0.02
116,3.837,0.96,0.74,0.54,0.10,-0.02,0.07,0.08,0.06,0.06,0.10,0.01,0.11,-0.01,0.06,-0.02
117,3.871,0.96,0.74,0.54,0.11,-0.01,0.07,0.07,0.06,0.06,0.10,0.00,0.10,-0.00,0.06,-0.02
118,3.904,0.96,0.74,0.54,0.11,-0.00,0.07,0.08,0.06,0.06,0.10,0.00,0.09,0.00,0.05,-0.02
119,3.937,0.96,0.74,0.54,0.10,0.02,0.05,0.07,0.08,0.04,0.12,-0.00,0.08,-0.00,0.06,-0.03
120,3.971,0.96,0.72,0.53,0.07,-0.01,0.08,0.06,0.07,0.03,0.14,-0.01,0.10,0.00,0.05,-0.00
121,4.004,0.96,0.71,0.54,0.06,-0.01,0.09,0.06,0.07,0.04,0.16,-0.01,0.07,0.00,0.03,-0.04
122,4.037,0.96,0.70,0.54,0.06,-0.01,0.08,0.05,0.07,0.03,0.15,-0.01,0.08,-0.00,0.03,-0.03
123,4.071,0.96,0.71,0.54,0.04,-0.02,0.09,0.04,0.08,0.04,0.15,0.00,0.09,-0.00,0.03,-0.02
124,4.104,0.96,0.72,0.54,0.06,-0.01,0.09,0.06,0.09,0.04,0.15,-0.01,0.07,0.01,0.03,-0.02
125,4.137,0.96,0.73,0.53,0.05,0.00,0.06,0.07,0.08,0.04,0.14,-0.00,0.08,-0.00,0.02,-0.04
126,4.171,0.96,0.73,0.54,0.08,0.00,0.07,0.07,0.09,0.04,0.10,0.00,0.06,-0.02,0.05,-0.02
127,4.204,0.96,0.72,0.54,0.09,0.00,0.08,0.07,0.10,0.07,0.09,0.02,0.09,-0.03,0.05,-0.01
128,4.238,0.96,0.72,0.54,0.10,0.01,0.07,0.07,0.08,0.07,0.08,0.02,0.10,-0.02,0.05,-0.03
129,4.271,0.96,0.72,0.54,0.09,0.01,0.05,0.07,0.08,0.06,0.11,0.02,0.09,-0.02,0.03,-0.04
130,4.304,0.96,0.73,0.54,0.09,0.00,0.06,0.07,0.07,0.06,0.13,0.02,0.07,-0.01,0.02,-0.03
131,4.338,0.96,0.72,0.54,0.06,-0.01,0.05,0.07,0.05,0.06,0.15,0.02,0.09,-0.00,0.03,-0.04
132,4.371,0.97,0.72,0.54,0.08,0.00,0.05,0.07,0.07,0.06,0.13,0.00,0.09,-0.01,0.04,-0.02
133,4.404,0.97,0.72,0.54,0.06,-0.01,0.06,0.06,0.07,0.07,0.14,0.01,0.10,0.01,0.04,-0.02
134,4.438,0.97,0.73,0.54,0.07,-0.01,0.06,0.05,0.06,0.07,0.16,0.01,0.11,0.03,0.03,-0.03
135,4.471,0.97,0.73,0.53,0.06,-0.02,0.08,0.06,0.06,0.08,0.14,0.00,0.11,0.05,0.05,-0.01
136,4.505,0.97,0.73,0.53,0.07,-0.02,0.07,0.06,0.05,0.09,0.09,-0.00,0.09,0.03,0.04,-0.02
137,4.538,0.96,0.72,0.54,0.07,-0.02,0.07,0.06,0.06,0.08,0.12,0.00,0.09,0.03,0.06,-0.01
138,4.571,0.96,0.72,0.54,0.06,-0.01,0.08,0.05,0.06,0.08,0.17,0.02,0.09,0.00,0.08,-0.01
139,4.605,0.96,0.73,0.53,0.06,-0.02,0.08,0.04,0.07,0.07,0.20,-0.00,0.11,0.02,0.05,-0.03
140,4.638,0.95,0.73,0.53,0.07,-0.01,0.07,0.05,0.07,0.07,0.15,-0.01,0.09,0.04,0.04,-0.03
141,4.671,0.96,0.73,0.52,0.06,-0.02,0.06,0.04,0.06,0.07,0.14,-0.02,0.09,0.06,0.05,-0.01
142,4.705,0.95,0.73,0.52,0.06,-0.02,0.08,0.02,0.08,0.09,0.19,-0.01,0.08,0.02,0.04,-0.01
