frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.98,0.70,0.62,0.13,0.06,0.18,0.01,0.05,0.09,-0.02,-0.03,0.04,0.02,0.01,0.05
2,0.033,0.98,0.69,0.61,0.10,0.03,0.14,-0.00,0.05,0.07,-0.05,-0.05,0.07,-0.00,0.02,0.08
3,0.067,0.98,0.71,0.59,0.11,0.04,0.13,0.00,0.04,0.05,-0.06,-0.06,0.06,0.01,0.02,0.09
4,0.100,0.98,0.71,0.59,0.12,0.05,0.13,-0.01,0.05,0.06,-0.04,-0.07,0.04,-0.00,0.01,0.09
5,0.133,0.98,0.69,0.57,0.11,0.05,0.13,0.00,0.04,0.06,-0.05,-0.09,0.04,0.00,0.00,0.10
6,0.167,0.98,0.71,0.56,0.11,0.06,0.15,0.01,0.05,0.07,-0.06,-0.08,0.08,-0.01,-0.02,0.12
7,0.200,0.97,0.69,0.55,0.11,0.08,0.14,0.00,0.06,0.07,-0.04,-0.07,0.05,-0.01,0.01,0.07
8,0.233,0.98,0.70,0.55,0.14,0.07,0.13,-0.01,0.05,0.08,-0.05,-0.06,0.02,-0.02,0.01,0.07
9,0.267,0.97,0.71,0.56,0.15,0.08,0.13,0.00,0.02,0.08,-0.05,-0.07,0.03,-0.02,-0.01,0.08
10,0.300,0.97,0.72,0.57,0.15,0.08,0.13,0.00,0.03,0.08,-0.04,-0.07,0.04,-0.01,-0.02,0.10
11,0.333,0.97,0.71,0.56,0.14,0.07,0.13,0.01,0.03,0.09,-0.04,-0.06,0.02,-0.01,0.01,0.07
12,0.367,0.97,0.70,0.56,0.16,0.07,0.11,0.02,0.04,0.08,-0.04,-0.06,0.01,-0.02,0.01,0.08
13,0.400,0.97,0.70,0.57,0.17,0.07,0.06,-0.01,0.04,0.07,-0.06,-0.06,-0.00,-0.05,0.00,0.09
14,0.433,0.97,0.70,0.59,0.15,0.08,0.07,0.02,0.03,0.07,-0.06,-0.05,0.01,-0.05,0.01,0.05
15,0.467,0.96,0.70,0.60,0.16,0.06,0.08,0.02,0.02,0.06,-0.04,-0.04,0.00,-0.06,0.00,0.05
16,0.500,0.96,0.69,0.59,0.18,0.07,0.08,0.00,0.02,0.08,-0.07,-0.07,-0.03,-0.07,0.02,0.06
17,0.533,0.97,0.68,0.59,0.15,0.05,0.06,0.01,0.02,0.09,-0.06,-0.08,-0.02,-0.07,0.01,0.12
18,0.567,0.96,0.69,0.60,0.19,0.04,0.05,0.04,-0.01,0.10,-0.08,-0.08,-0.02,-0.08,0.02,0.08
19,0.600,0.96,0.69,0.59,0.16,0.04,0.11,0.03,-0.01,0.09,-0.04,-0.08,-0.00,-0.05,0.03,0.05
20,0.633,0.96,0.68,0.60,0.17,0.08,0.10,0.00,-0.02,0.11,-0.02,-0.08,-0.01,-0.05,0.04,0.07
21,0.667,0.95,0.67,0.59,0.15,0.08,0.18,0.01,0.02,0.13,0.06,-0.11,-0.04,-0.05,0.01,0.04
22,0.700,0.95,0.68,0.60,0.20,0.07,0.30,0.02,-0.01,0.09,-0.02,-0.13,-0.00,-0.05,0.04,0.00
23,0.733,0.95,0.69,0.58,0.14,0.10,0.30,0.01,0.03,0.11,-0.02,-0.12,-0.03,-0.08,0.03,0.01
24,0.767,0.97,0.68,0.62,0.18,0.05,0.29,0.03,0.02,0.13,-0.03,-0.12,-0.04,-0.09,0.05,0.02
25,0.800,0.96,0.70,0.59,0.14,0.05,0.26,-0.00,0.06,0.11,0.01,-0.08,-0.02,-0.06,0.04,0.02
26,0.833,0.96,0.68,0.58,0.12,0.05,0.18,-0.02,-0.00,0.12,0.03,-0.10,-0.00,-0.05,0.00,0.03
27,0.867,0.95,0.69,0.61,0.13,0.06,0.16,-0.02,0.01,0.12,-0.02,-0.10,-0.00,-0.03,0.01,-0.03
28,0.900,0.95,0.72,0.62,0.14,0.07,0.18,0.00,-0.01,0.12,-0.02,-0.06,0.03,-0.03,0.03,-0.03
29,0.933,0.96,0.73,0.60,0.13,0.06,0.14,-0.01,0.01,0.12,-0.00,-0.06,0.04,-0.01,0.03,0.01
30,0.967,0.96,0.71,0.58,0.09,0.03,0.09,-0.02,0.04,0.10,0.06,-0.09,0.06,0.04,-0.03,0.21
31,1.000,0.95,0.73,0.58,0.10,0.05,0.06,0.01,0.03,0.07,-0.01,-0.12,0.13,0.02,0.02,0.20
32,1.033,0.94,0.72,0.58,0.07,0.06,-0.02,0.01,-0.03,0.04,-0.16,-0.14,0.66,0.04,-0.08,0.84
33,1.067,0.95,0.72,0.58,0.10,0.05,0.12,-0.03,0.03,0.13,-0.04,-0.07,0.01,0.02,0.08,0.31
34,1.100,0.96,0.74,0.58,0.11,0.09,0.15,0.02,-0.01,0.06,-0.08,-0.07,-0.01,0.01,0.06,0.43
35,1.133,0.96,0.73,0.57,0.12,0.10,0.15,0.01,-0.01,0.10,0.00,-0.08,-0.03,0.01,0.05,0.45
36,1.167,0.94,0.71,0.58,0.14,0.14,0.11,0.02,0.07,0.07,0.01,-0.12,0.24,-0.02,0.02,0.58
37,1.200,0.92,0.71,0.58,0.12,0.04,0.01,0.00,0.08,0.06,-0.14,-0.11,0.26,0.02,-0.01,0.96
38,1.233,0.91,0.71,0.59,0.17,0.10,0.05,0.01,0.13,0.05,-0.03,-0.08,0.41,0.04,0.15,0.82
39,1.267,0.90,0.70,0.58,0.18,0.04,0.19,-0.01,0.24,0.03,0.07,-0.10,0.78,0.01,0.25,0.83
40,1.300,0.86,0.67,0.54,0.26,0.12,0.22,-0.01,0.21,-0.08,0.14,-0.18,0.51,-0.10,0.09,0.14
41,1.333,0.89,0.68,0.55,0.11,0.07,0.10,-0.04,0.10,-0.04,-0.06,-0.06,0.48,0.01,0.22,0.82
42,1.367,0.85,0.68,0.58,0.14,0.12,0.19,-0.00,0.21,0.05,0.06,0.21,0.78,0.24,0.51,0.97
43,1.400,0.91,0.72,0.59,0.21,0.15,0.18,0.07,0.19,-0.00,-0.07,-0.07,1.12,0.01,0.01,0.35
44,1.433,0.90,0.69,0.58,0.21,0.11,0.12,0.01,0.17,-0.01,0.36,-0.07,1.71,0.41,0.69,0.71
45,1.467,0.93,0.70,0.59,-0.00,0.12,0.09,0.01,0.07,0.02,0.02,-0.00,0.86,0.10,0.87,0.51
46,1.500,0.95,0.70,0.58,0.05,0.07,0.03,0.07,0.03,0.02,-0.03,0.02,0.20,-0.10,-0.02,0.82
47,1.533,0.95,0.69,0.58,0.13,0.08,0.04,-0.03,-0.03,0.12,-0.12,-0.09,0.12,-0.06,-0.08,0.52
48,1.567,0.98,0.68,0.58,0.16,0.07,0.13,0.05,0.03,0.07,-0.02,-0.04,0.01,-0.04,0.06,0.05
49,1.600,0.98,0.68,0.57,0.18,0.08,0.13,0.03,0.04,0.06,0.01,-0.05,0.02,-0.04,0.04,0.07
50,1.633,0.98,0.67,0.57,0.16,0.07,0.15,0.01,0.06,0.08,0.03,-0.06,0.03,-0.03,0.04,0.03
51,1.667,0.98,0.67,0.57,0.17,0.09,0.12,0.03,0.06,0.08,0.02,-0.06,0.05,-0.04,0.03,0.07
52,1.700,0.98,0.67,0.58,0.17,0.08,0.15,0.02,0.06,0.09,0.03,-0.06,0.04,-0.05,0.03,0.06
