frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.95,0.59,0.55,0.05,0.18,0.23,0.01,0.21,0.13,-0.13,0.11,0.12,0.12,0.08,0.04
2,0.033,0.95,0.59,0.55,0.06,0.18,0.20,0.01,0.21,0.13,-0.12,0.10,0.12,0.13,0.09,0.02
3,0.067,0.95,0.59,0.55,0.06,0.18,0.24,-0.00,0.21,0.13,-0.11,0.08,0.13,0.13,0.08,0.00
4,0.100,0.95,0.58,0.55,0.05,0.18,0.23,0.02,0.21,0.12,-0.12,0.10,0.11,0.15,0.09,-0.00
5,0.133,0.95,0.58,0.55,0.05,0.18,0.22,0.00,0.19,0.11,-0.10,0.11,0.13,0.16,0.09,-0.01
6,0.167,0.95,0.58,0.55,0.03,0.17,0.22,-0.00,0.17,0.12,-0.09,0.08,0.11,0.16,0.09,-0.03
7,0.200,0.95,0.58,0.54,0.04,0.15,0.22,0.00,0.20,0.15,-0.06,0.08,0.13,0.11,0.09,0.00
8,0.233,0.95,0.58,0.54,0.02,0.13,0.17,0.00,0.21,0.12,-0.09,0.16,0.16,0.11,0.07,0.05
9,0.267,0.95,0.59,0.54,-0.00,0.11,0.17,-0.01,0.23,0.10,-0.13,0.31,0.14,0.11,0.06,0.03
10,0.300,0.95,0.59,0.54,0.03,0.16,0.14,0.02,0.24,0.11,-0.10,0.11,0.13,0.11,0.10,0.04
11,0.333,0.95,0.59,0.54,0.02,0.15,0.14,-0.00,0.25,0.10,-0.08,0.17,0.14,0.11,0.10,0.06
12,0.367,0.95,0.59,0.54,0.03,0.15,0.15,0.01,0.26,0.10,-0.10,0.14,0.12,0.09,0.08,0.05
13,0.400,0.95,0.58,0.54,0.03,0.19,0.11,-0.00,0.26,0.11,-0.01,0.10,0.20,0.15,0.12,0.02
14,0.433,0.95,0.59,0.55,0.05,0.20,0.17,0.03,0.26,0.12,-0.04,0.11,0.17,0.11,0.10,0.06
15,0.467,0.95,0.58,0.54,0.05,0.21,0.13,0.02,0.21,0.12,-0.06,0.13,0.19,0.12,0.14,0.07
16,0.500,0.95,0.59,0.55,0.05,0.18,0.16,0.03,0.24,0.13,-0.05,0.13,0.15,0.11,0.12,0.07
17,0.533,0.95,0.59,0.55,0.04,0.18,0.18,0.02,0.24,0.12,-0.05,0.20,0.13,0.15,0.09,0.06
18,0.567,0.95,0.59,0.55,0.05,0.17,0.17,0.03,0.24,0.11,-0.05,0.14,0.15,0.13,0.11,0.06
19,0.600,0.95,0.59,0.55,0.07,0.18,0.18,0.02,0.25,0.12,-0.03,0.13,0.17,0.11,0.13,0.07
20,0.633,0.95,0.58,0.54,0.03,0.19,0.13,-0.01,0.24,0.09,-0.11,0.23,0.16,0.11,0.09,0.08
21,0.667,0.96,0.58,0.54,0.06,0.20,0.13,0.00,0.25,0.10,-0.08,0.16,0.14,0.12,0.09,0.08
22,0.700,0.95,0.59,0.54,0.03,0.15,0.15,0.01,0.25,0.11,-0.11,0.23,0.17,0.10,0.10,0.04
23,0.733,0.95,0.59,0.54,0.03,0.15,0.15,0.01,0.24,0.12,-0.12,0.25,0.17,0.09,0.10,0.04
24,0.767,0.96,0.58,0.54,0.03,0.16,0.15,-0.00,0.31,0.10,-0.11,0.29,0.22,0.13,0.09,0.05
25,0.800,0.96,0.58,0.54,0.01,0.14,0.07,0.00,0.27,0.08,-0.10,0.21,0.16,0.12,0.09,0.03
26,0.833,0.96,0.59,0.53,0.02,0.12,0.14,-0.00,0.21,0.08,-0.12,0.31,0.21,0.12,0.08,0.02
27,0.867,0.96,0.58,0.54,-0.01,0.12,0.14,-0.00,0.25,0.09,-0.08,0.28,0.23,0.13,0.08,0.02
28,0.900,0.96,0.58,0.54,0.00,0.15,0.09,-0.01,0.23,0.11,-0.09,0.18,0.17,0.14,0.11,0.03
29,0.933,0.96,0.58,0.54,0.04,0.17,0.17,0.00,0.27,0.14,-0.06,0.17,0.18,0.11,0.09,0.04
30,0.967,0.96,0.59,0.54,0.02,0.16,0.13,-0.02,0.28,0.10,-0.04,0.22,0.20,0.11,0.09,0.05
31,1.000,0.96,0.59,0.54,0.03,0.17,0.14,-0.02,0.27,0.12,-0.07,0.20,0.18,0.11,0.09,0.05
32,1.033,0.95,0.59,0.54,0.03,0.14,0.15,0.00,0.24,0.13,-0.06,0.15,0.19,0.11,0.04,0.05
33,1.067,0.95,0.59,0.54,0.04,0.15,0.15,-0.02,0.27,0.14,-0.06,0.20,0.18,0.13,0.06,0.05
34,1.100,0.95,0.59,0.54,0.02,0.14,0.13,-0.03,0.28,0.11,-0.07,0.23,0.19,0.15,0.06,0.04
35,1.133,0.95,0.59,0.54,0.02,0.14,0.12,-0.03,0.27,0.13,-0.07,0.22,0.19,0.14,0.06,0.05
36,1.167,0.95,0.59,0.54,0.04,0.17,0.17,0.03,0.25,0.13,-0.09,0.16,0.22,0.15,0.06,0.04
37,1.200,0.95,0.58,0.54,0.03,0.13,0.15,0.01,0.25,0.10,-0.10,0.21,0.14,0.16,0.06,0.05
38,1.233,0.95,0.58,0.55,0.03,0.16,0.13,-0.02,0.26,0.11,-0.11,0.24,0.21,0.13,0.09,0.03
39,1.267,0.95,0.59,0.54,0.08,0.21,0.10,-0.01,0.24,0.09,-0.15,0.29,0.23,0.13,0.05,0.07
40,1.300,0.95,0.59,0.54,0.05,0.18,0.13,0.01,0.25,0.12,-0.15,0.25,0.22,0.13,0.04,0.07
41,1.333,0.95,0.58,0.55,0.05,0.16,0.15,-0.01,0.28,0.10,-0.12,0.27,0.27,0.13,0.08,0.03
42,1.367,0.95,0.59,0.55,0.04,0.19,0.13,0.00,0.30,0.09,-0.09,0.24,0.25,0.14,0.06,0.03
43,1.400,0.95,0.58,0.54,0.07,0.19,0.14,-0.01,0.30,0.10,-0.09,0.31,0.26,0.13,0.13,0.06
44,1.433,0.95,0.58,0.55,0.06,0.16,0.15,-0.01,0.33,0.11,-0.07,0.28,0.23,0.10,0.14,0.06
