session_index,image_index,AU1_activation_value,AU2_activation_value,AU4_activation_value,AU5_activation_value,AU6_activation_value,AU9_activation_value,AU12_activation_value,AU15_activation_value,AU17_activation_value,AU20_activation_value,AU25_activation_value,AU26_activation_value
1,1,0.02200000000000002,0.05666666666666667,0.07866666666666668,0.03566666666666666,0.013666666666666674,0.05266666666666667,0.022999999999999993,0.027666666666666666,0.02233333333333334,0.004333333333333335,0.04766666666666666,0.07633333333333331
1,2,0.173,0.1983333333333333,0.07166666666666668,0.03466666666666666,0.06333333333333332,0.03666666666666667,0.051333333333333335,0.03266666666666667,0.05266666666666667,0.104,0.2520000000000001,0.353
1,3,0.06333333333333334,0.07199999999999998,0.07,0.0,0.05233333333333333,0.05900000000000001,0.020999999999999998,0.023666666666666673,0.005666666666666681,0.003999999999999976,0.0,0.20400000000000007
1,4,0.15833333333333333,0.2829999999999999,0.06566666666666665,0.7983333333333333,0.038000000000000006,0.013333333333333343,0.05333333333333333,0.027,0.03966666666666667,0.032999999999999995,0.13366666666666663,0.09866666666666668
1,5,0.9773333333333335,1.2246666666666668,2.454666666666667,0.34400000000000003,0.914,2.152,1.2379999999999998,0.49699999999999994,0.639,1.2856666666666667,3.5513333333333335,3.704333333333334
2,1,0.15966666666666668,0.1733333333333333,2.492,0.15533333333333335,0.5313333333333333,0.6446666666666666,1.2906666666666666,0.8633333333333333,0.039999999999999994,0.17833333333333332,3.3783333333333334,0.9043333333333332
2,2,0.09166666666666669,0.11933333333333333,0.04699999999999996,0.082,1.172,0.26599999999999996,3.0346666666666664,0.09033333333333332,0.14933333333333332,0.07599999999999998,3.647666666666667,1.369
2,3,0.032,0.065,0.13566666666666666,0.03033333333333335,0.19266666666666668,0.16766666666666674,1.1230000000000002,0.04700000000000001,0.04900000000000002,0.04633333333333334,0.2969999999999997,0.09099999999999997
2,5,0.8616666666666665,0.7686666666666667,0.163,1.0433333333333334,0.043,0.09266666666666667,0.1833333333333333,0.09666666666666665,0.11766666666666666,0.24299999999999997,0.268333333333334,0.35499999999999987
3,1,0.0,0.2676666666666667,0.14266666666666666,0.5650000000000001,0.08500000000000002,0.057666666666666665,0.10366666666666668,0.07266666666666666,0.00633333333333333,0.06633333333333333,0.060333333333333336,0.0033333333333332438
4,1,0.15966666666666662,0.2726666666666666,0.151,0.10133333333333333,0.026666666666666665,0.0013333333333333391,0.09366666666666668,0.0,0.092,0.139,0.1556666666666666,0.341
4,2,0.21133333333333337,0.09633333333333333,2.887,0.3610000000000001,0.07933333333333333,0.21899999999999997,0.0,0.10633333333333339,0.14666666666666667,0.137,0.10133333333333341,0.15733333333333335
4,3,0.05500000000000005,0.009333333333333332,1.9859999999999998,0.09900000000000003,0.11733333333333335,0.022999999999999993,0.005000000000000011,0.3156666666666667,0.0856666666666667,0.12166666666666667,1.1700000000000004,0.20600000000000002
4,4,0.0,0.0,0.0,0.0,0.056333333333333346,0.00633333333333333,0.05433333333333334,0.03899999999999999,0.02233333333333333,0.04400000000000001,0.24800000000000008,0.05666666666666664
4,5,0.014000000000000012,0.06133333333333331,0.22233333333333333,0.005666666666666653,0.06966666666666667,0.04200000000000001,0.004333333333333333,0.03233333333333334,0.011,0.07333333333333333,0.31866666666666665,0.07633333333333331
5,1,0.0,0.06766666666666667,0.04433333333333332,0.011666666666666667,0.008333333333333333,0.006000000000000005,0.007999999999999998,0.032,0.06733333333333333,0.06566666666666666,0.23166666666666672,0.16033333333333336
5,2,0.017666666666666664,0.08033333333333333,0.0,0.054333333333333324,0.030333333333333334,0.0,0.07266666666666666,0.021666666666666664,0.08133333333333334,0.04666666666666666,0.17866666666666664,0.13166666666666668
5,3,0.18133333333333337,0.2563333333333333,0.08766666666666667,0.146,0.15033333333333332,0.069,0.14900000000000002,0.07200000000000001,0.205,0.13399999999999998,0.22000000000000003,0.3843333333333334
5,4,0.031,0.012333333333333335,0.11133333333333333,0.024666666666666698,0.01533333333333333,0.03333333333333334,0.011666666666666665,0.031000000000000007,0.04766666666666667,0.086,0.23766666666666675,0.030999999999999972
5,5,0.06633333333333329,0.09,0.0,0.12066666666666667,0.05266666666666667,0.00033333333333333826,0.009999999999999988,0.02133333333333333,0.03633333333333334,0.06066666666666667,0.2720000000000001,0.11366666666666667
6,1,0.011666666666666659,0.09266666666666667,0.03066666666666667,0.014000000000000005,0.017999999999999995,0.07466666666666667,0.06333333333333334,0.05066666666666666,0.053333333333333316,0.00633333333333333,1.095,0.477
6,2,0.053666666666666675,0.18633333333333332,0.068,0.033,0.11133333333333334,0.05466666666666667,0.02466666666666666,0.027666666666666666,0.016666666666666663,0.02833333333333333,0.7790000000000001,0.1256666666666666
6,3,0.08266666666666664,0.09733333333333336,0.11633333333333333,0.0,0.05,0.06866666666666665,0.11333333333333331,0.03766666666666667,0.006999999999999993,0.07833333333333332,0.04833333333333334,0.24700000000000005
6,5,0.32599999999999996,0.23700000000000004,0.10033333333333333,0.5559999999999999,0.083,0.09399999999999999,0.018666666666666668,0.06533333333333334,0.025333333333333347,0.14633333333333334,0.25066666666666637,0.44366666666666676
7,2,0.08833333333333332,0.07266666666666668,0.03133333333333333,0.05066666666666667,0.045666666666666744,0.07366666666666663,0.20166666666666666,0.04766666666666666,0.027333333333333334,0.13066666666666668,0.10899999999999999,0.06333333333333335
7,3,0.023333333333333317,0.035333333333333355,0.08399999999999999,0.046,0.0,0.07633333333333335,0.0,0.03666666666666667,0.10166666666666667,0.2723333333333333,0.07133333333333347,0.036666666666666625
7,4,0.00866666666666667,0.011666666666666686,0.11300000000000002,0.092,0.009,0.031,0.023333333333333327,0.018000000000000002,0.030666666666666665,0.058333333333333355,0.1713333333333333,0.2066666666666666
7,5,0.06133333333333333,0.10799999999999998,0.09566666666666668,0.284,0.031,0.07500000000000001,0.01866666666666665,0.0,0.05533333333333333,0.09400000000000001,0.23499999999999993,0.060666666666666674
9,1,0.048,0.07866666666666668,0.07433333333333333,0.10766666666666666,0.03133333333333333,0.016000000000000007,0.052666666666666674,0.051,0.01033333333333334,0.03933333333333333,0.17533333333333334,0.2336666666666666
9,2,0.0,0.045666666666666675,0.0,0.0,0.044666666666666674,0.0,0.08266666666666667,0.03233333333333334,0.04633333333333333,0.0,0.25466666666666665,0.3783333333333333
9,3,0.033999999999999996,0.028999999999999984,0.045,0.041333333333333326,0.012333333333333342,0.028666666666666663,0.07033333333333333,0.03633333333333333,0.02333333333333333,0.04133333333333333,0.2396666666666667,0.17066666666666686
