session_index,image_index,AU1_activation_value,AU2_activation_value,AU4_activation_value,AU5_activation_value,AU6_activation_value,AU9_activation_value,AU12_activation_value,AU15_activation_value,AU17_activation_value,AU20_activation_value,AU25_activation_value,AU26_activation_value
1,1,1.142666666666667,0.34600000000000053,0.16133333333333336,1.214,0.0030000000000000027,0.048,0.08266666666666667,0.22800000000000004,1.2736666666666667,0.11866666666666664,0.11966666666666667,0.07800000000000007
1,2,0.1506666666666665,0.03799999999999981,0.05133333333333333,0.13666666666666666,0.016,0.12566666666666668,0.7546666666666667,0.019333333333333313,0.010666666666666672,0.23733333333333334,0.329,0.03433333333333333
1,3,0.4316666666666664,0.5493333333333337,0.11533333333333334,0.2086666666666667,0.026333333333333334,0.12166666666666666,0.30433333333333334,0.018666666666666637,0.13866666666666666,0.10533333333333333,0.31466666666666665,0.05899999999999997
1,4,0.3590000000000002,0.40033333333333365,0.059000000000000004,0.07133333333333336,0.06999999999999998,0.04166666666666668,0.06899999999999992,0.03733333333333336,0.07033333333333333,0.03666666666666667,0.2526666666666667,0.030333333333333323
1,5,0.24133333333333318,0.3533333333333335,0.15166666666666667,0.147,0.13866666666666663,0.045,0.10999999999999999,0.7100000000000001,1.423333333333333,0.08366666666666664,0.10033333333333339,0.04200000000000001
2,1,0.5810000000000004,0.28233333333333244,0.04100000000000001,0.07,0.07666666666666666,0.011999999999999997,0.038666666666666655,0.08499999999999999,0.13633333333333333,0.04366666666666663,0.29266666666666674,0.08333333333333331
2,2,0.1070000000000002,0.0,0.05533333333333333,0.04266666666666667,0.09333333333333332,0.05233333333333336,0.03766666666666667,0.0026666666666666783,0.12266666666666667,0.098,0.10466666666666666,0.0
2,3,0.3526666666666667,0.22233333333333327,0.06266666666666666,0.12299999999999997,0.021666666666666664,0.057999999999999996,0.031,0.099,0.03433333333333331,0.055333333333333345,0.14833333333333337,0.11200000000000002
2,4,0.6716666666666666,0.42900000000000027,0.053000000000000005,0.08199999999999996,0.257,0.0,0.25766666666666665,0.10566666666666663,0.9193333333333333,0.46266666666666667,0.04033333333333344,1.0206666666666668
3,1,0.31633333333333313,0.2909999999999999,0.04766666666666666,0.306,0.0073333333333333375,0.07133333333333333,0.29666666666666663,0.28166666666666673,0.23133333333333334,0.26466666666666666,0.7243333333333333,0.029666666666666675
