session_index,image_index,AU1_activation_value,AU2_activation_value,AU4_activation_value,AU5_activation_value,AU6_activation_value,AU9_activation_value,AU12_activation_value,AU15_activation_value,AU17_activation_value,AU20_activation_value,AU25_activation_value,AU26_activation_value
1,1,0.07066666666666666,0.057666666666666686,0.06333333333333334,0.05866666666666666,0.044,0.05499999999999999,0.14700000000000002,0.09233333333333334,0.09966666666666668,0.054333333333333324,0.43933333333333335,0.10433333333333328
1,2,0.15699999999999997,0.03266666666666666,0.32733333333333337,0.061000000000000006,0.0,0.16733333333333333,0.0,0.20433333333333334,0.5553333333333333,0.26166666666666666,0.24000000000000005,0.053333333333333344
1,3,0.019333333333333355,0.04066666666666667,2.7536666666666667,0.09300000000000001,0.050333333333333334,0.08800000000000002,0.4976666666666667,0.007333333333333331,0.17866666666666667,0.16000000000000003,0.056000000000000036,0.2003333333333333
1,4,0.237,0.03166666666666668,3.717,0.16433333333333333,0.05133333333333333,0.16833333333333333,0.030000000000000016,0.01366666666666666,0.025333333333333347,0.09166666666666667,0.10633333333333334,0.024666666666666642
1,5,0.04166666666666667,0.047333333333333324,0.056333333333333346,0.02466666666666667,0.032,0.04966666666666668,0.047000000000000014,0.12366666666666665,0.04566666666666666,0.02333333333333333,0.0,0.032000000000000015
2,1,0.083,0.16566666666666666,0.10900000000000001,0.04166666666666667,0.1466666666666667,0.05299999999999999,0.6849999999999999,0.097,0.45699999999999996,0.19966666666666666,0.6690000000000005,0.31300000000000006
2,2,1.2433333333333332,2.1060000000000003,0.03533333333333333,0.016,0.07933333333333335,0.036666666666666674,1.4519999999999997,0.0,0.12466666666666665,0.4513333333333333,2.7426666666666666,1.25
2,3,0.02333333333333336,0.02833333333333333,0.02966666666666666,0.019333333333333355,0.021333333333333322,0.05399999999999999,0.067,0.009000000000000001,0.024000000000000007,0.030333333333333337,0.013666666666666669,0.04933333333333333
2,4,0.14333333333333334,0.126,0.23833333333333337,0.2543333333333334,0.14300000000000004,0.12566666666666668,0.10400000000000001,0.208,1.363333333333333,0.0,0.005666666666666709,0.10600000000000001
2,5,0.074,0.01566666666666667,0.10099999999999996,0.07733333333333334,0.111,0.14733333333333334,0.0,0.022000000000000002,0.3816666666666668,0.0009999999999998899,0.03433333333333333,0.12366666666666681
3,1,0.015,0.05966666666666666,2.2906666666666666,0.03766666666666667,0.413,0.2323333333333334,1.8686666666666667,0.06866666666666665,2.6976666666666667,1.8663333333333336,3.5806666666666667,1.2153333333333336
3,2,0.054333333333333345,0.03600000000000001,0.024333333333333318,0.04800000000000001,0.049999999999999996,0.022333333333333337,0.7113333333333334,0.07033333333333333,0.1213333333333333,0.21200000000000002,3.1319999999999997,1.7329999999999999
3,3,0.269,0.127,0.04100000000000001,0.043666666666666666,0.2046666666666667,0.06866666666666665,1.0620000000000003,0.17833333333333332,2.4203333333333337,0.89,2.778,2.0683333333333334
3,4,1.0253333333333334,0.11033333333333334,3.757,0.16066666666666668,1.1986666666666665,1.4913333333333336,1.2946666666666666,0.7263333333333334,1.9963333333333337,1.329,3.9980000000000007,2.560333333333333
