frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.97,0.76,0.74,0.31,0.28,0.26,0.05,0.32,0.10,0.11,0.75,0.87,0.08,0.15,0.10
2,0.033,0.97,0.75,0.75,0.31,0.26,0.36,0.07,0.38,0.15,0.07,0.76,1.00,0.03,0.18,0.15
3,0.067,0.97,0.73,0.75,0.31,0.24,0.19,0.08,0.40,0.18,0.08,0.68,0.90,0.00,0.16,0.15
4,0.100,0.97,0.75,0.75,0.26,0.28,0.25,0.08,0.38,0.19,-0.04,0.89,0.88,0.04,0.26,0.14
5,0.133,0.98,0.76,0.76,0.27,0.28,0.22,0.09,0.35,0.17,-0.02,1.01,0.80,0.04,0.25,0.14
6,0.167,0.97,0.76,0.75,0.31,0.29,0.18,0.05,0.29,0.13,0.07,0.83,1.00,-0.00,0.26,0.07
7,0.200,0.96,0.74,0.75,0.26,0.25,0.26,0.07,0.34,0.12,0.03,0.77,1.04,-0.01,0.13,0.25
8,0.233,0.97,0.74,0.74,0.33,0.44,0.17,0.09,0.34,0.14,-0.05,1.01,0.93,-0.05,0.06,0.22
9,0.267,0.97,0.75,0.75,0.34,0.32,0.22,0.09,0.35,0.11,0.02,0.87,1.05,-0.05,0.08,0.30
10,0.300,0.96,0.74,0.75,0.51,0.52,0.14,0.09,0.41,0.09,0.04,0.69,0.93,-0.04,0.09,0.31
11,0.333,0.97,0.74,0.75,0.45,0.34,0.36,0.11,0.42,0.13,0.10,0.79,1.03,-0.02,0.12,0.34
12,0.367,0.97,0.74,0.75,0.38,0.25,0.42,0.06,0.40,0.14,0.09,0.72,1.07,0.02,0.20,0.33
13,0.400,0.98,0.74,0.75,0.21,0.13,0.25,0.11,0.45,0.10,0.11,0.84,0.99,-0.02,0.21,0.41
14,0.433,0.97,0.77,0.75,0.21,0.21,0.22,0.11,0.39,0.07,0.13,0.83,1.06,0.02,0.21,0.46
15,0.467,0.97,0.75,0.76,0.31,0.22,0.44,0.07,0.41,0.11,0.14,0.90,1.14,0.03,0.15,0.45
16,0.500,0.97,0.74,0.74,0.31,0.17,0.37,0.06,0.41,0.07,0.17,0.63,1.15,0.01,0.21,0.51
17,0.533,0.97,0.74,0.74,0.25,0.20,0.40,0.10,0.39,0.06,0.15,0.80,1.14,0.03,0.13,0.52
18,0.567,0.97,0.73,0.74,0.33,0.24,0.39,0.06,0.38,0.08,0.16,0.89,1.15,0.05,0.15,0.60
19,0.600,0.97,0.73,0.73,0.25,0.24,0.34,0.09,0.42,0.07,0.21,0.93,1.17,0.05,0.11,0.50
20,0.633,0.97,0.72,0.72,0.32,0.28,0.48,0.04,0.41,0.09,0.23,0.80,1.00,0.04,0.19,0.35
21,0.667,0.96,0.71,0.71,0.29,0.30,0.35,0.10,0.61,0.10,0.22,0.66,1.22,0.13,0.10,0.33
22,0.700,0.97,0.70,0.70,0.44,0.40,0.20,0.08,0.42,0.15,0.18,0.64,1.07,0.03,0.18,0.23
23,0.733,0.97,0.70,0.69,0.56,0.57,0.18,0.12,0.34,0.14,0.10,0.52,0.65,0.02,0.25,0.30
24,0.767,0.96,0.71,0.67,0.45,0.48,0.21,0.16,0.48,0.08,0.15,0.46,1.06,0.13,0.10,0.34
